k0,radius,q_for_unit_intensity,enclosed_fraction,potential_shape
1.0,0.203125,0.7716559914402846,9.339317166849445e-06,0.99984587584423
1.0,0.21875,0.7711928187731096,1.165558642923299e-05,0.9998211389265043
1.0,0.234375,0.7706992939821388,1.432557228906702e-05,0.9997945796780539
1.0,0.25,0.7701762014937152,1.737406792098841e-05,0.9997662001810259
1.0,0.265625,0.7696243595333148,2.0825775573885884e-05,0.9997360026386812
1.0,0.28125,0.7690446167533606,2.4705302611380312e-05,0.9997039893713128
1.0,0.296875,0.7684378488350098,2.903715789187256e-05,0.9996701628120213
1.0,0.3125,0.767804955088258,3.3845748491226476e-05,0.9996345255023688
1.0,0.328125,0.767146855073494,3.915537676891719e-05,0.9995970800879269
1.0,0.34375,0.7664644852661902,4.499023777634526e-05,0.9995578293137384
1.0,0.359375,0.7657587957848301,5.137441700401409e-05,0.9995167760197108
1.0,0.375,0.7650307472004039,5.833188846240559e-05,0.9994739231359564
1.0,0.390625,0.7642813074439875,6.588651308967913e-05,0.9994292736780999
1.0,0.40625,0.7635114488269892,7.406203747777031e-05,0.9993828307425654
1.0,0.421875,0.7627221451867312,8.288209290708422e-05,0.9993345975018622
1.0,0.4375,0.7619143691680708,9.237019467876536e-05,0.9992845771998805
1.0,0.453125,0.7610890896498758,0.00010254974173248497,0.9992327731472149
1.0,0.46875,0.7602472693232981,0.00011344401653681095,0.9991791887165242
1.0,0.484375,0.7593898624270062,0.0001250761852385158,0.9991238273379452
1.0,0.5,0.7585178126428525,0.00013746929805662423,0.9990666924945657
1.0,0.515625,0.7576320511538597,0.00015064628990659894,0.9990077877179735
1.0,0.53125,0.7567334948649539,0.00016462998123980158,0.9989471165838848
1.0,0.546875,0.7558230447855194,0.0001794430790832353,0.9988846827078651
1.0,0.5625,0.7549015845716622,0.00019510817826456564,0.9988204897411482
1.0,0.578125,0.7539699792249748,0.0002116477628075181,0.9987545413665598
1.0,0.59375,0.7530290739436732,0.00022908420748294928,0.998686841294553
1.0,0.609375,0.7520796931211594,0.0002474397795011768,0.9986173932593594
1.0,0.625,0.7511226394863848,0.00026673664033151606,0.9985462010152606
1.0,0.640625,0.7501586933798311,0.0002869968476354028,0.9984732683329831
1.0,0.65625,0.7491886121584904,0.00030824235729996383,0.9983985989962214
1.0,0.671875,0.7482131297228755,0.00033049502555943,0.9983221967982875
1.0,0.6875,0.7472329561588716,0.0003537766111923515,0.9982440655388913
1.0,0.703125,0.7462487774870952,0.00037810877778317044,0.9981642090210531
1.0,0.71875,0.7452612555123431,0.0004035130960373168,0.9980826310481448
1.0,0.734375,0.7442710277657615,0.0004300110461396245,0.997999335421064
1.0,0.75,0.7432787075323992,0.00045762402014649006,0.997914325935537
1.0,0.765625,0.742284883956976,0.0004863733244028339,0.9978276063795506
1.0,0.78125,0.7412901222208469,0.0005162801819755446,0.9977391805309133
1.0,0.796875,0.7402949637833822,0.00054736573509571,0.9976490521549382
1.0,0.8125,0.7392999266812162,0.0005796510476025343,0.9975572250022536
1.0,0.828125,0.7383055058791158,0.0006131571073824348,0.9974637028067312
1.0,0.84375,0.73731217366649,0.0006479048287973716,0.9973684892835338
1.0,0.859375,0.7363203800938981,0.0006839150550970144,0.997271588127278
1.0,0.875,0.7353305534442237,0.0007212085608098702,0.9971730030103104
1.0,0.890625,0.7343431007335014,0.0007598060541089934,0.9970727375810898
1.0,0.90625,0.733358408236726,0.0007997281791483722,0.9969707954626785
1.0,0.921875,0.7323768420342904,0.000840995518366534,0.9968671802513338
1.0,0.9375,0.7313987485750149,0.0008836285947543283,0.9967618955151989
1.0,0.953125,0.730424455252058,0.0009276478740842433,0.9966549447930898
1.0,0.96875,0.7294542709882893,0.0009730737670989809,0.996546331593373
1.0,0.984375,0.7284884868280079,0.0010199266316573558,0.9964360593929319
1.0,1.0,0.7275273765321697,0.0010682267748359031,0.9963241316362184
1.0,1.015625,0.7265711971745527,0.0011179944549848766,0.9962105517343847
1.0,1.03125,0.7256201897365496,0.0011692498837375844,0.996095323064494
1.0,1.046875,0.7246745796985201,0.0012220132279722642,0.9959784489688046
1.0,1.0625,0.7237345776258503,0.001276304611725924,0.9958599327541259
1.0,1.078125,0.7228003797480994,0.0013321441180597841,0.9957397776912407
1.0,1.09375,0.7218721685297972,0.001389551790876139,0.9956179870143929
1.0,1.109375,0.7209501132316446,0.001448547636686638,0.9954945639208366
1.0,1.125,0.7200343704610479,0.001509151626332122,0.9953695115704424
1.0,1.140625,0.7191250847110677,0.0015713836966543102,0.9952428330853592
1.0,1.15625,0.7182223888870108,0.001635263752119729,0.9951145315497288
1.0,1.171875,0.7173264048200302,0.001700811666396406,0.994984610009449
1.0,1.1875,0.7164372437672173,0.0017680472838839327,0.9948530714719839
1.0,1.203125,0.7155550068977841,0.0018369904211975867,0.9947199189062179
1.0,1.21875,0.7146797857650261,0.0019076608686072816,0.9945851552423519
1.0,1.234375,0.7138116627638605,0.0019800783914321624,0.9944487833718371
1.0,1.25,0.7129507115738022,0.002054262731391733,0.9943108061473468
1.0,1.265625,0.712096997587322,0.0021302336079144306,0.9941712263827824
1.0,1.28125,0.7112505783235934,0.0022080107194046125,0.9940300468533111
1.0,1.296875,0.7104115038276901,0.002287613744468931,0.993887270295434
1.0,1.3125,0.7095798170553523,0.0023690623431031218,0.9937428994070825
1.0,1.328125,0.7087555542434785,0.0024523761578402175,0.9935969368477412
1.0,1.34375,0.7079387452665413,0.002537574814861234,0.9934493852385946
1.0,1.359375,0.7071294139791605,0.002624677925069368,0.9933002471626974
1.0,1.375,0.7063275785450878,0.002713705085128756,0.9931495251651651
1.0,1.390625,0.7055332517528959,0.002804675878468837,0.9929972217533843
1.0,1.40625,0.7047464413186652,0.002897609876255365,0.9928433393972423
1.0,1.421875,0.703967150175997,0.002992526638329092,0.9926878805293707
1.0,1.4375,0.7031953767536805,0.0030894457141131633,0.9925308475454069
1.0,1.453125,0.7024311152413624,0.0031883866434902126,0.9923722428042684
1.0,1.46875,0.7016743558435626,0.003289368957650167,0.9922120686284398
1.0,1.484375,0.7009250850224007,0.0033924121799097373,0.9920503273042711
1.0,1.5,0.7001832857293842,0.003497535826504549,0.9918870210822889
1.0,1.515625,0.6994489376266244,0.0036047594073548616,0.9917221521775135
1.0,1.53125,0.6987220172978357,0.0037141024268058,0.9915557227697872
1.0,1.546875,0.6980024984494785,0.0038255843843429866,0.9913877350041099
1.0,1.5625,0.6972903521023982,0.003939224775284468,0.9912181909909809
1.0,1.578125,0.6965855467743115,0.004055043091449785,0.9910470928067466
1.0,1.59375,0.6958880486534847,0.004173058821807023,0.9908744424939547
1.0,1.609375,0.6951978217639436,0.004293291453098656,0.9907002420617107
1.0,1.625,0.6945148281225425,0.004415760470446971,0.9905244934860413
1.0,1.640625,0.693839027888226,0.004540485357939845,0.9903471987102572
1.0,1.65625,0.6931703795037913,0.004667485599197608,0.9901683596453229
1.0,1.671875,0.6925088398304661,0.0047967806779217305,0.989987978170225
1.0,1.6875,0.6918543642755981,0.004928390078426012,0.9898060561323431
1.0,1.703125,0.6912069069137549,0.005062333286150969,0.9896225953478233
1.0,1.71875,0.6905664206015073,0.005198629788162065,0.98943759760195
1.0,1.734375,0.6899328570861809,0.005337299073632416,0.9892510646495196
1.0,1.75,0.6893061671088332,0.0054783606343105935,0.9890629982152136
1.0,1.765625,0.6886863005017166,0.005621833964974092,0.9888733999939698
1.0,1.78125,0.6880732062804753,0.005767738563869074,0.9886822716513551
1.0,1.796875,0.687466832731312,0.0059160939331369036,0.9884896148239352
1.0,1.8125,0.6868671274933564,0.006066919579228013,0.988295431119643
1.0,1.828125,0.6862740376364577,0.006220235013303632,0.9880997221181465
1.0,1.84375,0.6856875097346123,0.006376059751625845,0.9879024893712129
1.0,1.859375,0.685107489935233,0.0065344133159364855,0.9877037344030717
1.0,1.875,0.6845339240244543,0.0066953152338252945,0.9875034587107748
1.0,1.890625,0.6839667574886663,0.006858785039087811,0.9873016637645545
1.0,1.90625,0.6834059355724552,0.007024842272073409,0.9870983510081781
1.0,1.921875,0.6828514033331244,0.0071935064800238875,0.9868935218592989
1.0,1.9375,0.6823031056919642,0.007364797217403023,0.9866871777098066
1.0,1.953125,0.6817609874824291,0.0075387340462174475,0.9864793199261709
1.0,1.96875,0.681224993495372,0.007715336536329226,0.9862699498497846
1.0,1.984375,0.6806950685214884,0.007894624265760496,0.9860590687973017
1.0,2.0,0.6801711573911017,0.008076616820990475,0.9858466780609727
1.0,2.015625,0.6796532050114272,0.0082613337972452,0.9856327789089754
1.0,2.03125,0.6791411564014461,0.008448794798780291,0.9854173725857422
1.0,2.046875,0.6786349567245024,0.008639019439157035,0.9852004603122846
1.0,2.0625,0.6781345513187456,0.008832027341512089,0.9849820432865125
1.0,2.078125,0.677639885725529,0.009027838138821088,0.9847621226835495
1.0,2.09375,0.6771509057158673,0.009226471474156398,0.984540699656046
1.0,2.109375,0.6766675573150566,0.009427947000939308,0.9843177753344862
1.0,2.125,0.6761897868255511,0.009632284383186862,0.9840933508274918
1.0,2.140625,0.6757175408481908,0.009839503295753615,0.9838674272221226
1.0,2.15625,0.6752507663018652,0.010049623424568518,0.983640005584172
1.0,2.171875,0.6747894104416965,0.010262664466867133,0.9834110869584579
1.0,2.1875,0.6743334208758232,0.010478646131419427,0.983180672369111
1.0,2.203125,0.6738827455808597,0.010697588138753322,0.9829487628198585
1.0,2.21875,0.6734373329160984,0.010919510221374202,0.9827153592943028
1.0,2.234375,0.6729971316365329,0.011144432123980556,0.982480462756197
1.0,2.25,0.6725620909047557,0.011372373603675944,0.9822440741497163
1.0,2.265625,0.6721321603018025,0.01160335443017747,0.9820061943997256
1.0,2.28125,0.671707289836994,0.011837394386020895,0.9817668244120418
1.0,2.296875,0.6712874299568368,0.012074513266762597,0.9815259650736937
1.0,2.3125,0.6708725315530331,0.01231473088117845,0.9812836172531769
1.0,2.328125,0.670462545969651,0.012558067051459896,0.9810397818007051
1.0,2.34375,0.6700574250095052,0.012804541613407204,0.9807944595484572
1.0,2.359375,0.6696571209397878,0.013054174416620174,0.9805476513108217
1.0,2.375,0.6692615864970016,0.013306985324686348,0.9802993578846343
1.0,2.390625,0.6688707748912284,0.013562994215366867,0.9800495800494152
1.0,2.40625,0.6684846398097766,0.01382222098078012,0.9797983185676009
1.0,2.421875,0.668103135420242,0.014084685527583254,0.9795455741847717
1.0,2.4375,0.667726216373022,0.014350407777151701,0.979291347629876
1.0,2.453125,0.6673538378033083,0.014619407665756813,0.9790356396154524
1.0,2.46875,0.6669859553325985,0.014891705144741698,0.9787784508378452
1.0,2.484375,0.6666225250697508,0.015167320180695372,0.9785197819774185
1.0,2.5,0.6662635036116134,0.015446272755625304,0.9782596336987665
1.0,2.515625,0.665908848043252,0.015728582867128475,0.9779980066509196
1.0,2.53125,0.6655585159378065,0.016014270528561,0.9777349014675474
1.0,2.546875,0.6652124653559955,0.016303355769206447,0.9774703187671582
1.0,2.5625,0.6648706548452965,0.01659585863444287,0.9772042591532949
1.0,2.578125,0.6645330434388173,0.01689179918590872,0.9769367232147282
1.0,2.59375,0.6641995906538876,0.017191197501667622,0.9766677115256462
1.0,2.609375,0.6638702564903836,0.017494073676372148,0.9763972246458401
1.0,2.625,0.6635450014288046,0.01780044782142664,0.9761252631208877
1.0,2.640625,0.6632237864281241,0.018110340065149146,0.9758518274823327
1.0,2.65625,0.6629065729234264,0.018423770552932556,0.9755769182478623
1.0,2.671875,0.6625933228233473,0.01874075944740496,0.9753005359214804
1.0,2.6875,0.6622839985073317,0.01906132692858933,0.9750226809936784
1.0,2.703125,0.6619785628227258,0.01938549319406257,0.9747433539416024
1.0,2.71875,0.6616769790817123,0.01971327845911397,0.9744625552292187
1.0,2.734375,0.6613792110581049,0.02004470295690317,0.974180285307475
1.0,2.75,0.6610852229840105,0.02037978693861763,0.9738965446144603
1.0,2.765625,0.6607949795463758,0.020718550673629668,0.9736113335755594
1.0,2.78125,0.6605084458834205,0.02106101444965318,0.9733246526036083
1.0,2.796875,0.6602255875809766,0.0214071985729,0.9730365020990437
1.0,2.8125,0.6599463706687343,0.021757123368235976,0.9727468824500513
1.0,2.828125,0.6596707616164104,0.022110809179336843,0.9724557940327108
1.0,2.84375,0.6593987273298417,0.022468276368843913,0.9721632372111395
1.0,2.859375,0.659130235147017,0.022829545318519568,0.9718692123376321
1.0,2.875,0.65886525283405,0.023194636429402726,0.9715737197527985
1.0,2.890625,0.6586037485811025,0.023563570121964163,0.9712767597856986
1.0,2.90625,0.6583456909982657,0.02393636683626185,0.9709783327539759
1.0,2.921875,0.6580910491114024,0.024313047032096313,0.9706784389639873
1.0,2.9375,0.6578397923579584,0.02469363118916598,0.9703770787109315
1.0,2.953125,0.6575918905827489,0.02507813980722265,0.9700742522789746
1.0,2.96875,0.6573473140337217,0.025466593406227093,0.9697699599413738
1.0,2.984375,0.6571060333577071,0.025859012526504715,0.9694642019605983
1.0,3.0,0.6568680195961536,0.0262554177289015,0.9691569785884488
1.0,3.015625,0.6566332441808588,0.026655829594940072,0.9688482900661739
1.0,3.03125,0.6564016789296946,0.02706026872697604,0.968538136624585
1.0,3.046875,0.6561732960423338,0.027468755748354636,0.9682265184841691
1.0,3.0625,0.6559480680959802,0.02788131130356754,0.9679134358551996
1.0,3.078125,0.6557259680411075,0.02829795605841018,0.9675988889378437
1.0,3.09375,0.6555069691972043,0.02871871070013923,0.9672828779222712
1.0,3.109375,0.6552910452485357,0.02914359593763061,0.9669654029887566
1.0,3.125,0.6550781702399184,0.029572632501537792,0.9666464643077833
1.0,3.140625,0.654868318572515,0.03000584114445058,0.9663260620401444
1.0,3.15625,0.6546614649996466,0.030443242641054347,0.9660041963370406
1.0,3.171875,0.6544575846226302,0.030884857788289716,0.965680867340179
1.0,3.1875,0.6542566528866379,0.03133070740551276,0.9653560751818665
1.0,3.203125,0.6540586455765844,0.031780812334655704,0.9650298199851048
1.0,3.21875,0.6538635388130406,0.032235193440388187,0.9647021018636818
1.0,3.234375,0.6536713090481769,0.03269387161027911,0.964372920922261
1.0,3.25,0.6534819330617385,0.03315686775495901,0.9640422772564713
1.0,3.265625,0.6532953879570504,0.0336242028082831,0.9637101709529923
1.0,3.28125,0.6531116511570573,0.03409589772749489,0.9633766020896404
1.0,3.296875,0.652930700400398,0.03457197349339052,0.9630415707354522
1.0,3.3125,0.6527525137375135,0.0350524511104837,0.9627050769507665
1.0,3.328125,0.6525770695267931,0.035537351607171336,0.9623671207873038
1.0,3.34375,0.6524043464307564,0.036026696035899974,0.962027702288247
1.0,3.359375,0.6522343234122735,0.0365205054733328,0.9616868214883174
1.0,3.375,0.6520669797308233,0.037018801020517515,0.9613444784138513
1.0,3.390625,0.6519022949387909,0.037521603803054956,0.9610006730828737
1.0,3.40625,0.6517402488778051,0.038028934971268434,0.9606554055051731
1.0,3.421875,0.6515808216751153,0.03854081570037396,0.9603086756823713
1.0,3.4375,0.6514239937400085,0.03905726719065123,0.9599604836079947
1.0,3.453125,0.6512697457602671,0.03957831066761547,0.9596108292675436
1.0,3.46875,0.6511180586986692,0.04010396738219014,0.9592597126385591
1.0,3.484375,0.6509689137895273,0.0406342586108805,0.9589071336906898
1.0,3.5,0.650822292535271,0.04116920565594808,0.9585530923857568
1.0,3.515625,0.6506781767030695,0.04170882984558607,0.958197588677818
1.0,3.53125,0.6505365483214973,0.04225315253409553,0.9578406225132299
1.0,3.546875,0.6503973896772389,0.04280219510206272,0.9574821938307091
1.0,3.5625,0.6502606833118395,0.043355978956537256,0.9571223025613934
1.0,3.578125,0.6501264120184925,0.043914525531211245,0.9567609486288994
1.0,3.59375,0.649994558838873,0.04447785628659948,0.9563981319493811
1.0,3.609375,0.6498651070600098,0.04504599271022061,0.9560338524315868
1.0,3.625,0.6497380402112007,0.04561895631677932,0.9556681099769139
1.0,3.640625,0.6496133420609681,0.046196768648349526,0.9553009044794638
1.0,3.65625,0.6494909966140567,0.04677945127455872,0.9549322358260957
1.0,3.671875,0.649370988108472,0.04736702579277331,0.9545621038964772
1.0,3.6875,0.6492533010125592,0.04795951382828505,0.9541905085631381
1.0,3.703125,0.6491379200221226,0.048556937034498635,0.9538174496915183
1.0,3.71875,0.6490248300575876,0.04915931709312037,0.9534429271400181
1.0,3.734375,0.6489140162611996,0.04976667571434796,0.9530669407600464
1.0,3.75,0.6488054639942653,0.050379034637061525,0.9526894903960674
1.0,3.765625,0.6486991588344325,0.05099641562901574,0.9523105758856474
1.0,3.78125,0.6485950865730107,0.051618840487033156,0.9519301970594988
1.0,3.796875,0.6484932332123275,0.05224633103719875,0.9515483537415266
1.0,3.8125,0.6483935849631289,0.05287890913505569,0.9511650457488695
1.0,3.828125,0.6482961282420133,0.05351659666580232,0.9507802728919443
1.0,3.84375,0.6482008496689058,0.054159415544490414,0.9503940349744855
1.0,3.859375,0.6481077360645705,0.05480738771622472,0.9500063317935878
1.0,3.875,0.6480167744481602,0.055460535156363754,0.9496171631397454
1.0,3.890625,0.6479279520348024,0.0561188798707219,0.9492265287968896
1.0,3.90625,0.6478412562332229,0.05678244389577288,0.9488344285424295
1.0,3.921875,0.6477566746434051,0.05745124929885452,0.9484408621472864
1.0,3.9375,0.6476741950542869,0.05812531817837485,0.9480458293759327
1.0,3.953125,0.647593805441491,0.058804672664019626,0.9476493299864263
1.0,3.96875,0.6475154939650929,0.05948933491696123,0.947251363730445
1.0,3.984375,0.6474392489674224,0.06017932713006892,0.9468519303533224
1.0,4.0,0.6473650589709008,0.06087467152812064,0.9464510295940789
1.0,4.015625,0.6472929126759106,0.0615753903680161,0.9460486611854562
1.0,4.03125,0.6472227989587012,0.062281505938991386,0.9456448248539476
1.0,4.046875,0.6471547068693271,0.06299304056283514,0.9452395203198302
1.0,4.0625,0.6470886256296183,0.0637100165941061,0.9448327472971944
1.0,4.078125,0.6470245446311869,0.06443245642035222,0.9444245054939736
1.0,4.09375,0.6469624534334608,0.06516038246233127,0.9440147946119737
1.0,4.109375,0.6469023417617543,0.06589381717423311,0.9436036143469007
1.0,4.125,0.6468441995053673,0.06663278304390331,0.9431909643883876
1.0,4.140625,0.6467880167157187,0.06737730259306866,0.9427768444200231
1.0,4.15625,0.646733783604507,0.06812739837756401,0.9423612541193755
1.0,4.171875,0.6466814905419047,0.06888309298756085,0.9419441931580198
1.0,4.1875,0.6466311280547805,0.06964440904779755,0.9415256612015616
1.0,4.203125,0.6465826868249551,0.07041136921781126,0.9411056579096616
1.0,4.21875,0.646536157687481,0.07118399619217146,0.9406841829360597
1.0,4.234375,0.6464915316289561,0.07196231270071525,0.9402612359285967
1.0,4.25,0.6464487997858646,0.07274634150878426,0.9398368165292369
1.0,4.265625,0.6464079534429452,0.07353610541746353,0.9394109243740912
1.0,4.28125,0.6463689840315898,0.07433162726382192,0.9389835590934362
1.0,4.296875,0.6463318831282677,0.07513292992115439,0.9385547203117355
1.0,4.3125,0.6462966424529777,0.07594003629922617,0.93812440764766
1.0,4.328125,0.64626325386773,0.07675296934451863,0.9376926207141065
1.0,4.34375,0.6462317093750497,0.07757175204047703,0.9372593591182171
1.0,4.359375,0.6462020011165128,0.07839640740776024,0.9368246224613963
1.0,4.375,0.6461741213713027,0.07922695850449224,0.9363884103393298
1.0,4.390625,0.6461480625547967,0.0800634284265155,0.9359507223420009
1.0,4.40625,0.6461238172171763,0.0809058403076465,0.9355115580537067
1.0,4.421875,0.6461013780420624,0.08175421731993301,0.9350709170530747
1.0,4.4375,0.6460807378451761,0.08260858267391344,0.9346287989130783
1.0,4.453125,0.6460618895730235,0.08346895961887814,0.9341852032010506
1.0,4.46875,0.646044826301606,0.08433537144313281,0.9337401294786998
1.0,4.484375,0.6460295412351534,0.085207841474264,0.9332935773021227
1.0,4.5,0.6460160277048811,0.08608639307940644,0.9328455462218178
1.0,4.515625,0.6460042791677699,0.08697104966551279,0.9323960357826988
1.0,4.53125,0.6459942892053716,0.08786183467962534,0.9319450455241058
1.0,4.546875,0.6459860515226347,0.08875877160914991,0.9314925749798183
1.0,4.5625,0.6459795599467534,0.08966188398213186,0.9310386236780654
1.0,4.578125,0.6459748084260406,0.09057119536753445,0.9305831911415376
1.0,4.59375,0.6459717910288203,0.09148672937551931,0.9301262768873968
1.0,4.609375,0.6459705019423446,0.09240850965772919,0.9296678804272859
1.0,4.625,0.6459709354717299,0.09333655990757302,0.9292080012673383
1.0,4.640625,0.6459730860389166,0.0942709038605133,0.9287466389081874
1.0,4.65625,0.6459769481816479,0.09521156529435573,0.9282837928449743
1.0,4.671875,0.6459825165524707,0.09615856802954134,0.9278194625673563
1.0,4.6875,0.6459897859177572,0.09711193592944097,0.927353647559514
1.0,4.703125,0.6459987511567471,0.09807169290065205,0.926886347300159
1.0,4.71875,0.646009407260608,0.0990378628932981,0.92641756126254
1.0,4.734375,0.6460217493315183,0.10001046990133045,0.9259472889144497
1.0,4.75,0.6460357725817689,0.10098953796283255,0.9254755297182292
1.0,4.765625,0.6460514723328837,0.10197509116032696,0.9250022831307751
1.0,4.78125,0.6460688440147607,0.10296715362108481,0.9245275486035435
1.0,4.796875,0.6460878831648317,0.1039657495174378,0.9240513255825538
1.0,4.8125,0.6461085854272403,0.10497090306709285,0.9235736135083941
1.0,4.828125,0.64613094655204,0.10598263853344962,0.9230944118162236
1.0,4.84375,0.6461549623944098,0.10700098022592056,0.9226137199357769
1.0,4.859375,0.6461806289138884,0.10802595250025365,0.9221315372913661
1.0,4.875,0.6462079421736273,0.10905757975885803,0.9216478633018829
1.0,4.890625,0.6462368983396606,0.11009588645113245,0.9211626973808013
1.0,4.90625,0.6462674936801935,0.11114089707379637,0.9206760389361784
1.0,4.921875,0.6462997245649102,0.11219263617122424,0.9201878873706564
1.0,4.9375,0.6463335874642947,0.11325112833578231,0.9196982420814623
1.0,4.953125,0.6463690789489742,0.11431639820816879,0.9192071024604089
1.0,4.96875,0.6464061956890765,0.11538847047775674,0.9187144678938948
1.0,4.984375,0.6464449344536054,0.11646736988293997,0.9182203377629032
1.0,5.0,0.6464852921098336,0.11755312121148212,0.9177247114430018
1.0,5.015625,0.6465272656227109,0.11864574930086876,0.9172275883043413
1.0,5.03125,0.6465708520542912,0.11974527903866271,0.9167289677116536
1.0,5.046875,0.6466160485631739,0.12085173536286248,0.9162288490242495
1.0,5.0625,0.6466628524039635,0.12196514326226378,0.9157272315960172
1.0,5.078125,0.6467112609267441,0.12308552777682466,0.9152241147754181
1.0,5.09375,0.6467612715765716,0.12421291399803351,0.914719497905485
1.0,5.109375,0.646812881892979,0.12534732706928078,0.9142133803238175
1.0,5.125,0.6468660895095023,0.12648879218623385,0.9137057613625785
1.0,5.140625,0.646920892153219,0.12763733459721535,0.9131966403484897
1.0,5.15625,0.6469772876443008,0.12879297960358507,0.9126860166028266
1.0,5.171875,0.647035273895588,0.12995575256012534,0.9121738894414141
1.0,5.1875,0.6470948489121723,0.13112567887542986,0.91166025817462
1.0,5.203125,0.6471560107910006,0.1323027840122963,0.9111451221073505
1.0,5.21875,0.6472187577204911,0.13348709348812252,0.9106284805390423
1.0,5.234375,0.647283087980166,0.1346786328753063,0.9101103327636573
1.0,5.25,0.647348999940299,0.13587742780164921,0.9095906780696745
1.0,5.265625,0.6474164920615786,0.1370835039507639,0.909069515740084
1.0,5.28125,0.6474855628947856,0.13829688706248552,0.9085468450523783
1.0,5.296875,0.6475562110804862,0.13951760293328677,0.9080226652785437
1.0,5.3125,0.6476284353487402,0.14074567741669725,0.9074969756850533
1.0,5.328125,0.6477022345188237,0.1419811364237265,0.906969775532857
1.0,5.34375,0.6477776074989673,0.14322400592329135,0.9064410640773723
1.0,5.359375,0.6478545532861087,0.1444743119426471,0.9059108405684754
1.0,5.375,0.6479330709656603,0.14573208056782327,0.9053791042504907
1.0,5.390625,0.6480131597112914,0.14699733794406322,0.9048458543621801
1.0,5.40625,0.6480948187847255,0.14827011027626824,0.9043110901367334
1.0,5.421875,0.6481780475355519,0.14955042382944594,0.9037748108017558
1.0,5.4375,0.6482628454010523,0.15083830492916306,0.9032370155792581
1.0,5.453125,0.6483492119060423,0.15213377996200267,0.9026977036856431
1.0,5.46875,0.6484371466627272,0.15343687537602604,0.902156874331694
1.0,5.484375,0.6485266493705723,0.15474761768123907,0.9016145267225635
1.0,5.5,0.6486177198161879,0.15606603345006312,0.9010706600577574
1.0,5.515625,0.6487103578732303,0.15739214931781095,0.9005252735311249
1.0,5.53125,0.6488045635023153,0.1587259919831672,0.8999783663308422
1.0,5.546875,0.6489003367509483,0.16006758820867376,0.8994299376394005
1.0,5.5625,0.6489976777534672,0.1614169648212201,0.8988799866335891
1.0,5.578125,0.6490965867310023,0.16277414871253845,0.8983285124844834
1.0,5.59375,0.649197063991449,0.16413916683970434,0.8977755143574274
1.0,5.609375,0.6492991099294558,0.16551204622564195,0.8972209914120194
1.0,5.625,0.6494027250264284,0.16689281395963476,0.8966649428020954
1.0,5.640625,0.6495079098505457,0.1682814971978416,0.8961073676757131
1.0,5.65625,0.649614665056795,0.16967812316381795,0.8955482651751352
1.0,5.671875,0.6497229913870176,0.17108271914904252,0.8949876344368118
1.0,5.6875,0.6498328896699721,0.17249531251344968,0.8944254745913636
1.0,5.703125,0.6499443608214127,0.17391593068596728,0.8938617847635631
1.0,5.71875,0.6500574058441817,0.17534460116505998,0.8932965640723173
1.0,5.734375,0.6501720258283169,0.17678135151927873,0.8927298116306489
1.0,5.75,0.6502882219511759,0.17822620938781558,0.8921615265456764
1.0,5.765625,0.6504059954775743,0.179679202481065,0.891591707918595
1.0,5.78125,0.6505253477599394,0.18114035858119062,0.8910203548446577
1.0,5.796875,0.6506462802384809,0.18260970554269845,0.8904474664131539
1.0,5.8125,0.6507687944413748,0.18408727129301625,0.8898730417073891
1.0,5.828125,0.6508928919849651,0.18557308383307886,0.8892970798046644
1.0,5.84375,0.6510185745739806,0.1870671712379205,0.8887195797762537
1.0,5.859375,0.6511458440017668,0.18856956165727284,0.8881405406873835
1.0,5.875,0.6512747021505363,0.19008028331617013,0.8875599615972095
1.0,5.890625,0.6514051509916319,0.19159936451556095,0.8869778415587941
1.0,5.90625,0.6515371925858093,0.19312683363292632,0.8863941796190841
1.0,5.921875,0.651670829083534,0.1946627191229054,0.8858089748188858
1.0,5.9375,0.6518060627252966,0.19620704951792717,0.8852222261928425
1.0,5.953125,0.6519428958419425,0.19775985342885044,0.8846339327694094
1.0,5.96875,0.6520813308550217,0.19932115954560983,0.8840440935708281
1.0,5.984375,0.652221370277153,0.20089099663786977,0.8834527076131035
1.0,6.0,0.652363016712406,0.20246939355568577,0.8828597739059756
1.0,6.015625,0.652506272856702,0.2040563792301732,0.8822652914528956
1.0,6.03125,0.6526511414982312,0.2056519826741836,0.8816692592509985
1.0,6.046875,0.6527976255178879,0.20725623298298892,0.8810716762910751
1.0,6.0625,0.6529457278897234,0.2088691593349736,0.8804725415575473
1.0,6.078125,0.6530954516814189,0.2104907909923346,0.8798718540284375
1.0,6.09375,0.6532468000547742,0.2121211573017896,0.8792696126753412
1.0,6.109375,0.6533997762662174,0.21376028769529365,0.8786658164633988
1.0,6.125,0.6535543836673324,0.21540821169076388,0.8780604643512668
1.0,6.140625,0.6537106257054057,0.21706495889281296,0.8774535552910859
1.0,6.15625,0.6538685059239927,0.21873055899349134,0.8768450882284533
1.0,6.171875,0.6540280279635031,0.22040504177303802,0.8762350621023908
1.0,6.1875,0.6541891955618087,0.2220884371006405,0.8756234758453139
1.0,6.203125,0.6543520125548672,0.2237807749352038,0.8750103283830003
1.0,6.21875,0.6545164828773703,0.22548208532612862,0.874395618634558
1.0,6.234375,0.6546826105634115,0.22719239841409902,0.873779345512392
1.0,6.25,0.6548503997471736,0.22891174443187984,0.8731615079221725
1.0,6.265625,0.6550198546636399,0.2306401537051231,0.8725421047628
