pgc,group_pgc,distance_mpc,observed_z,fixed_baseline_z,observed_minus_baseline_log_factor,equivalent_radial_motion_kms,scenario_plus_100_kms_z,scenario_minus_100_kms_z,plus_100_additive_shortcut_error_cdz_kms,scenario_plus_300_kms_z,scenario_minus_300_kms_z,plus_300_additive_shortcut_error_cdz_kms,scenario_plus_1000_kms_z,scenario_minus_1000_kms_z,plus_1000_additive_shortcut_error_cdz_kms
42174,42174,17.171174432444527,0.004589841949926572,0.004283039897412925,0.0003054469575166398,91.57069133475233,0.004618088550359337,0.003948102986033902,0.4450592163938959,0.005288521528566048,0.0032785639410376753,1.4358096772440387,0.007638573293843683,0.0009386807500363263,5.963604817065361
42734,42734,14.750271017597601,0.004209578881400679,0.0036780801499011113,0.0005294108378253006,158.71336153564653,0.004012926976330059,0.003343344997728697,0.3845531486336937,0.004682956099299643,0.0026742092694823495,1.2542308552695727,0.007031592241026863,0.0003357355766883781,5.357632731309126
43149,43149,14.151419329314304,0.006364402936380741,0.0035284892837916036,0.002821956876941274,845.9991428214421,0.0038632862037537566,0.0031938040214417535,0.3695915662831,0.00453321546379039,0.002524768022974419,1.2093311187865925,0.006881501558503963,0.00018664286255551662,5.20779154018936
43296,43296,37.051005630192414,0.01086084693965183,0.009264623811261434,0.001580321107480168,473.7679548424595,0.00960133441896917,0.008928025499397096,0.9433007193757145,0.010275092971746858,0.008255165314041288,2.931033355121589,0.012636801789474381,0.005903675510161395,10.953524901929807
43594,42407,15.878153642056166,0.005357039368882322,0.003959881475596227,0.0013906796921542936,416.91501443182983,0.004294822316511949,0.0036250523402916656,0.4127379827113263,0.00496503956264457,0.002955728739719501,1.3388135948007978,0.007314335127738107,0.000616598476856136,5.639905622691391
43671,43671,24.479356661960658,0.005246963217466932,0.006111494881704106,-0.0008596495706635517,-257.7163943239602,0.006447153543338429,0.005775948165080244,0.6279352203439338,0.007118807150065126,0.0051051901191098235,1.9846209055057669,0.009473137553627843,0.002761046803309709,7.795119533704675
43790,43423,35.87566830392618,0.015330605815307069,0.008969416042804728,0.006284849718288219,1884.1257380330378,0.009306028163371657,0.0086329161852349,0.9137750173522164,0.009979589643197267,0.0079602528100606,2.8424266683890718,0.012340607666089246,0.005609450811976308,10.657823133475855
44087,44087,11.770637907805682,0.0042496065728244575,0.0029339996493813096,0.0013108986220949246,392.9972949905949,0.0032685982358624755,0.0025995126543665492,0.3101326845142969,0.003938130630234473,0.001930872992396268,1.030894903920742,0.006285025601769337,-0.000405867064174895,4.612307088197732
44298,44715,89.16614688795394,0.02540424149029126,0.02244149950257868,0.0028935226863319105,867.453857504069,0.022782606176211088,0.02210050659091494,2.2612081284632457,0.023465161265086902,0.021418861598471985,6.886075942952076,0.025857704358361277,0.019036670937647243,24.152450746600163
44807,44807,65.58431698067287,0.016618163222771935,0.01645785513638619,0.00015770004197614845,47.277282818815024,0.016796965548103428,0.016118857820867347,1.662743862102421,0.017475526113171123,0.015441202026066265,5.090083565615848,0.01985406730315038,0.013072952682895175,18.158793363741953
45283,45283,48.842737842292564,0.011271130776745557,0.01223112042564507,-0.0009488397854285086,-284.4549261571772,0.012568820715200584,0.01189353276200024,1.2399998731595059,0.01324455962319788,0.011218694861965132,3.821428067904668,0.015613210129999468,0.008860293405405265,13.924985644898594
45657,45466,39.33688806732014,0.01086084693965183,0.009839012950757809,0.0010113665035331402,303.19994665581754,0.01017591518602452,0.009502223075243909,1.0007492163014753,0.010850057185904413,0.00882897995406161,3.1034364013305393,0.013213110091063074,0.0064761518785598675,11.528875222886322
45898,46618,43.53113592296384,0.011277802058649521,0.010893780283222127,0.0003798112716025155,113.86454921458612,0.01123103440969866,0.01055663863385711,1.1062435470426313,0.01190588054454442,0.00988269231657927,3.420025084252795,0.014271401636193485,0.007527406734325342,12.58540760056896
46115,46247,32.71899836231789,0.010333815669238751,0.00817698714963861,0.002137050084089695,640.6705222681787,0.00851333490027927,0.00784075157382544,0.8345189073344569,0.009186367375390319,0.0071686164980082736,2.6045789346994255,0.011545531091433272,0.004819660783265948,9.864068191630428
47582,47582,35.87566830392618,0.013325885603166176,0.008969416042804728,0.004308447233998329,1291.6319943869128,0.009306028163371657,0.0086329161852349,0.9137750173522164,0.009979589643197267,0.0079602528100606,2.8424266683890718,0.012340607666089246,0.005609450811976308,10.657823133475855
48521,48521,16.85776517828977,0.0042496065728244575,0.004204701491385396,4.471605977416932e-05,13.405537462838238,0.004539724009092667,0.0038697907065291907,0.4372240688113201,0.005210104690637208,0.0032003038884644906,1.4122963847645706,0.007559973141747361,0.0008606032184379981,5.885135319730006
49044,49044,30.775137359078713,0.006190949606877702,0.007689323196135129,-0.0014880466192333684,-446.10482433120575,0.008025508252451359,0.00735325026038645,0.7857443759111535,0.008698215175916381,0.006681440302135484,2.4582064751079202,0.011056237744006756,0.004333620797646969,9.3755881823937
49353,49353,12.965820353826285,0.003605827869092024,0.003232396945759328,0.00037215847598001976,111.57029912868349,0.003567095083470796,0.002897810432715444,0.339977392543524,0.004236826680039935,0.002228971834157658,1.1204589282700543,0.0065844199099992185,-0.00010846345950334664,4.911203721922938
49356,49356,34.07218616593571,0.008369123148521635,0.008516605946247513,-0.00014624804554985195,-43.84406074049998,0.008853067000424923,0.008180257104685281,0.8684864531170701,0.00952632619612391,0.007507895610581924,2.706515602819482,0.011886284630110697,0.005158148616606592,10.204255305548884
50558,50558,69.75896043328059,0.016928377831306216,0.017514570789524377,-0.0005762687765097953,-172.76101385470372,0.017854033742449683,0.017175221050372946,1.768433057416021,0.01853329974313095,0.016496860760562858,5.407257037482238,0.02091431367872813,0.01412614937123922,19.217277322414787
51104,51104,48.06179647259539,0.011321165391025281,0.01203438633020782,-0.0007049882736779034,-211.35013241280814,0.012372020985384336,0.011696864279052373,1.2203231813499527,0.013047628558867078,0.011022157538414708,3.7623782791568403,0.015415818702115855,0.008664214453434089,13.727922335079688
51251,51251,28.497056273411538,0.005086852451771819,0.007118112355495527,-0.002018940047580719,-605.2621770455479,0.007454106844596041,0.006782229923406782,0.7286137618971851,0.008126432442707693,0.006110800782062544,2.286757396109461,0.01048311836067946,0.0037643121440642845,8.803421478851877
51275,51233,25.870212734646053,0.005780665769783975,0.006459854015483641,-0.0006750567487473222,-202.37689125529042,0.006795628896603785,0.006124191118134142,0.6627769456656083,0.007467515058737938,0.005453200826837972,2.0891809880499634,0.00982266063288979,0.0031082458676572776,8.14406161085476
51564,51564,28.89348981559084,0.006921454975361656,0.00721749165957731,-0.0002939585541921015,-88.12655497298984,0.007553519303576034,0.006881576083647792,0.7385533503264672,0.00822591124470072,0.006210080687750103,2.316586119487511,0.010582829713158467,0.0038633605055019486,8.902967084030676
51787,51787,26.964973635434237,0.006377745500188667,0.006734136850983281,-0.0003540700918238521,-106.14753869640732,0.007070003238273408,0.006398382477981883,0.6902098052870791,0.007742072504424029,0.005727209326814099,2.171507050837829,0.01009785990845465,0.003381615314925283,8.41880343061715
53201,53247,19.534396563982572,0.0056605826955126405,0.004873937369507529,0.0007825236108068229,234.5946288426727,0.005209183157518648,0.004538803388810014,0.5041588220004583,0.005880010603356786,0.0038688704021524827,1.6131677036776653,0.008231445086047968,0.0015276104766971691,6.555491095625464
53630,53630,28.106062003343975,0.006994839076305249,0.00702010619118155,-2.5091288361090737e-05,-7.522179010579597,0.007356067983490392,0.006684256444979816,0.71881151035346,0.00802832815526105,0.0060128926427392496,2.2573408209811263,0.01038478473593416,0.0036666323497068836,8.705251311248105
53865,53932,29.10717118066605,0.006030838841182589,0.00727106209581454,-0.0012320292460184373,-369.35288911200746,0.0076071076119686104,0.006935128653690193,0.7439112877073821,0.008279535315309408,0.006263597543260551,2.3326652995399297,0.010636579140158977,0.003916752547032368,8.956627164913552
54646,54625,35.05903839326121,0.009149663131285311,0.00876435513592532,0.0003818874308366936,114.48696600432032,0.009100898844124525,0.008427923667907107,0.8932655054746571,0.00977432343067498,0.007755397003478984,2.780877585069193,0.012134861605031182,0.005405072777646216,10.452419078147535
61009,61009,50.605765651324454,0.012838882024176873,0.012675401552183543,0.00016142119922221525,48.39285766781454,0.013013250062695764,0.012337665717014955,1.284435398097575,0.013689285561103324,0.011662531622033446,3.9547791609551313,0.01605897569877014,0.009303095033046995,14.370010230447807
61404,61404,23.593914430440503,0.007048209331536953,0.00588978644857271,0.0011509773408596652,345.0541737485976,0.006225371143895828,0.005554313673591662,0.6057606780985125,0.006896876743896121,0.004883703437000357,1.9180750629510617,0.00925068834322342,0.0025400766805917492,7.573040094193333
62351,62351,10.934526967309194,0.0038593365814426194,0.0027253033268172986,0.0011303120265232416,338.85887642907977,0.0030598322880842845,0.002390885933796119,0.2892595704164929,0.0037292253622731074,0.0017223854062440773,0.9682546496600825,0.0060756319782928805,-0.0006138684079055858,4.403261533690025
62395,62395,61.461053471952326,0.015320598892451125,0.015415222397310479,-9.319134860952781e-05,-27.938063383108,0.015753984966157857,0.015076572808652943,1.5584631931497739,0.016431849496995495,0.014399612120012843,4.777137083982063,0.018807950895788746,0.012033792011154822,17.11441588544884
62409,62409,27.5930685581751,0.0077520295724050545,0.006891534322223343,0.0008542407380941084,256.09486830383634,0.007227453220417887,0.006555727455830358,0.7059521783941289,0.00789962756098599,0.005884449370347851,2.2187499418347167,0.010255783279715202,0.003538488637442521,8.57646429042181
62453,62836,13.765753865094156,0.0030787965986789436,0.003432163325694187,-0.0003522200852386628,-105.59292074408462,0.003766928109414641,0.003097510188868327,0.35995736339328005,0.004436793064771815,0.002428538409338713,1.1804188579807608,0.0067848537539185565,9.063767916631965e-05,5.111304390456264
62589,62589,28.760736288630234,0.008676002116103936,0.0071842114634090735,0.0014800539392235785,443.7086844223511,0.007520228004477197,0.006848306986707236,0.735224775470603,0.008192597728617084,0.006176833778170952,2.306597060149482,0.010549438320439813,0.003830191135588922,8.869631196860006
63620,63620,29.840081159302233,0.008078922385699244,0.007454826051100025,0.0006192864347016264,185.6573787310852,0.007790932874538229,0.007118831322138044,0.7622907491111844,0.008463483253868698,0.006447177699290846,2.387822097424882,0.01082095709176275,0.0040999045506663724,9.140698630376148
63972,63972,33.17416496945389,0.008665995193247992,0.008291210658974675,0.0003716336048175742,111.4129467345235,0.008627596516833536,0.007954936988652383,0.8459431639463006,0.009300705244559138,0.007282725761893382,2.6388631500573907,0.011660136246963694,0.0049335039173262025,9.978482842323176
64102,64192,32.41902878227876,0.009249732359844757,0.008101717220428791,0.0011381410646912407,341.20596000577456,0.008438039859534766,0.007765506747775394,0.826990658627093,0.009111022086418168,0.007093421853186545,2.581986646315782,0.01147000966861938,0.0047446415101623,9.788672305894323
64725,64725,36.37474856426328,0.008746050576095548,0.009094758756974275,-0.000345625068872776,-103.61578481792266,0.009431412694345699,0.008758217096546209,0.9263113799574193,0.010105057849674947,0.008085470157438426,2.8800483159045434,0.012466369178193921,0.005734376122848142,10.7833755958532
65379,65375,53.358056184603406,0.011698092818599194,0.013369365687200471,-0.0016505852592915374,-494.832562642486,0.01370744571785133,0.013031398409107173,1.3538433895365414,0.01438394448848726,0.012355801659609197,4.163072672460042,0.01675525852258142,0.009994748200726334,15.06513564344434
66537,66537,60.478359188180086,0.01469683403443058,0.015166890381799516,-0.00046314080114550835,-138.84610924803218,0.015505570102182887,0.014828323613975321,1.533625848483413,0.016183268853089846,0.014151528484220416,4.702600166410389,0.018558789147684142,0.011786286965148137,16.86566831171847
66549,66549,30.394849687701146,0.007018188562969119,0.007593946543800981,-0.0005715819799493515,-171.35594805652005,0.007930099780582662,0.0072579054169747675,0.7762051194363249,0.008602743033099816,0.006586159044774928,2.4295791486684806,0.010960542417026684,0.004238561758741514,9.280051926990062
67146,67146,32.41902878227876,0.007745358290501091,0.008101717220428791,-0.0003535575073813947,-105.9938697657074,0.008438039859534766,0.007765506747775394,0.826990658627093,0.009111022086418168,0.007093421853186545,2.581986646315782,0.01147000966861938,0.0047446415101623,9.788672305894323
67557,67557,24.819898435070957,0.005810686538351809,0.006196777128728846,-0.000383786444223576,-115.05627581190814,0.006532464242204782,0.005861201969752299,0.636464867875905,0.0072041747811195074,0.0051903870675053514,2.010218393626022,0.009558704747641275,0.002846045052246643,7.880544491844355
67878,67883,31.82731482170786,0.007411794195302939,0.007953257747225053,-0.0005373354712370909,-161.08910618903528,0.008289530857319248,0.007617096787065091,0.8121422344435387,0.00896241397655788,0.006945110867974145,2.537426497700108,0.01132105415923803,0.0045966764212879785,9.63996440095106
67882,67882,36.04126286491434,0.00859594673325638,0.009011002961701613,-0.00041143418381164865,-123.34485831025746,0.009347628956485875,0.008674489234541624,0.9179344030690935,0.010021218198646186,0.008001798134050003,2.854908992666073,0.012382333536147976,0.0056508992424320875,10.69947964382701
67890,67890,17.897814394089608,0.0038760147862025272,0.004464691153720612,-0.0005862315917175573,-175.7477897053261,0.004799800409113062,0.004129693660106981,0.46322737265218383,0.005470354652927101,0.003460033511194987,1.4903323479941388,0.007820831487471657,0.001119727090183399,6.145560048166047
68020,68020,46.00446663934781,0.009109635439861532,0.01151628855358473,-0.002382087870060827,-714.130626997413,0.011853750361112466,0.0111789392924319,1.168504759862986,0.012529012066128269,0.010504577959091575,3.606871099821377,0.014895989845385853,0.0081478419922546,13.208957574834146
68434,68434,77.80365510398032,0.01862621907586481,0.01955400076523951,-0.0009104020777203764,-272.931601243293,0.01989414411227583,0.019213970858894265,1.9724100803656592,0.02057477158283974,0.01853425091454056,6.019392463042998,0.022960557844389048,0.016158787848916698,21.260120075540744
68870,68870,24.705861360384304,0.004950091172740576,0.006168217894929416,-0.001211392552750855,-363.166173346704,0.00650389548048102,0.00583265226069956,0.6336084680206803,0.007175586954001416,0.005161856398425772,2.0016463323420925,0.009530050091078558,0.0028175809234435197,7.851937467089287
69094,69094,24.705861360384304,0.007878783928580352,0.006168217894929416,0.0016986360729443935,509.2377937766757,0.00650389548048102,0.00583265226069956,0.6336084680206803,0.007175586954001416,0.005161856398425772,2.0016463323420925,0.009530050091078558,0.0028175809234435197,7.851937467089287
69342,69342,21.817249589882987,0.002735225580624847,0.00544506957256125,-0.002698807117321508,-809.0800550429932,0.005780505901553034,0.005109745114430102,0.5612815709436044,0.006451714620248158,0.004439431363292234,1.784593179585574,0.008804485569043684,0.0020968407545647006,7.127579029988518
70090,70090,29.1608379852123,0.004816665534661316,0.00728451694146747,-0.002453010480560852,-735.3925664514967,0.007620566946423733,0.006948579012037985,0.745256996750236,0.008293003631866077,0.006277038931483237,2.336703774883279,0.010650078941449053,0.003930162586754751,8.970104525874527
70258,70258,12.268741046383399,0.0015710868883832961,0.00305834864429713,-0.0014838273871793063,-444.8399331757408,0.003392988716058427,0.0027238201778379298,0.322569658615544,0.004062604122553189,0.00205509761443051,1.0682182863494198,0.006409790074382855,-0.000281932163376064,4.736864168434649
70264,70264,24.03255804933244,0.005523821416481398,0.005999613581783391,-0.0004730664986516619,-141.82175784871478,0.006335234917606823,0.005664104178521944,0.6167452237501095,0.007006813835316448,0.004993420721980724,1.9510397048981305,0.009360882433356284,0.002649538078882102,7.6830510118746576
70676,70676,24.934461880978326,0.004159544267120957,0.006225469002212915,-0.0020552535446424934,-616.1486444107509,0.006561165687864403,0.00588988427425322,0.6393345339131056,0.007232895380720222,0.005219050243604409,2.018830266744116,0.009587492487067372,0.0028746413790314957,7.909284378243552
71121,71121,45.540731268325445,0.011314494109121317,0.011399542619369213,-8.40934593360227e-05,-25.21058481664198,0.011736965478148,0.011062232293975594,1.1568282186797576,0.012412149246644652,0.010387948793236436,3.571829777993748,0.014778853836992442,0.008031484833232433,13.092016278240932
71730,71730,38.976245309772,0.00954326876361913,0.009748370092205052,-0.00020314185959533458,-60.9003965730585,0.010085242087224291,0.009411610446853246,0.9916834181816025,0.010759323576312707,0.008738427755779331,3.076229924297891,0.013122164374524133,0.006385810869447061,11.43808068278315
72263,72263,20.644292320739922,0.004479765798511183,0.00515157446185193,-0.0006685889843648738,-200.4379051484718,0.005486912875079349,0.00481634788682941,0.5319271632677829,0.00615792566414772,0.004146229804072195,1.6965005475102208,0.008510009825777057,0.0018043230108119224,6.833592785238326
771919,771919,18.18025623774262,0.005110201938435689,0.0045353070870279635,0.000572135597554856,171.52191838499024,0.004870439901290165,0.004200286042401663,0.4702901441227565,0.005541041286446429,0.0035305788150041526,1.511527738323963,0.00789168336434583,0.0011901078656387056,6.216294150012712
