pgc,name,x,m,inclination,calibrator,outside_x_range,outside_m_range,outside_inclination_range,inside_hull_2d,inside_hull_3d
43961,IC3881,-0.19205874256186206,12.780000000000001,77.0,False,False,False,False,False,False
44017,NGC4799,0.05534411152688268,11.92,77.0,False,False,False,False,False,False
44086,NGC4808,-0.0665866195817828,11.03,72.0,False,False,False,False,True,True
44089,UGC08053,-0.366686550947497,13.85,57.0,False,False,False,False,False,False
44125,UGC08056,-0.16490155965076037,14.030000000000001,62.0,False,False,False,False,False,False
44139,PGC044139,0.15550814523333711,14.19,65.0,False,False,False,False,False,False
44147,IC3913,-0.1201012880564627,14.38,49.0,False,False,False,False,False,False
44168,PGC44168,-0.1819765615864739,15.34,66.0,False,False,False,False,False,False
44182,M64,0.043902167735868414,7.69,61.0,True,False,False,False,True,True
44190,UGC08064,0.023812617002335834,13.95,89.0,False,False,False,False,False,False
44211,PGC044211,-0.3280825106225418,15.030000000000001,85.0,False,False,False,False,False,False
44254,UGC08067,-0.029883089476165026,12.45,83.0,False,False,False,False,False,False
44327,PGC044327,0.06272606514948231,14.469999999999999,77.0,False,False,False,False,False,False
44370,UGC08076,-0.2118407133219482,14.200000000000001,52.0,False,False,False,False,False,False
44392,NGC4845,0.08208469125871387,10.31,79.0,False,False,False,False,True,True
44405,NGC4848,0.05342535628126388,12.94,76.0,False,False,False,False,False,False
44416,PGC044416,-0.06997043013188042,13.64,75.0,False,False,False,False,False,False
44420,PGC044420,0.1633401541739663,13.73,64.0,False,False,False,False,False,False
44432,UGC08085,-0.15432802900806797,12.74,83.0,False,False,False,False,False,False
44452,UGC08088,-0.04753527135854796,13.860000000000001,71.0,False,False,False,False,False,False
44456,PGC044456,0.11624295025528442,13.860000000000001,80.0,False,False,False,False,False,False
44474,PGC044474,-0.4536178110672453,14.940000000000001,86.0,False,False,False,False,False,False
44507,UGC08093,0.11036757386879925,13.31,62.0,False,False,False,False,False,False
44536,NGC4861,-0.6227148567380287,12.22,79.0,True,False,False,False,True,True
44556,PGC44556,0.008429849573649228,14.58,61.0,False,False,False,False,False,False
44600,NGC4866,0.2291609224647737,9.81,83.0,False,False,False,False,False,False
44725,PGC044725,-0.006377282508855053,15.07,75.0,False,False,False,False,False,False
44795,IC0842,0.1085721071871193,13.09,65.0,False,False,False,False,False,False
44803,PGC044803,-0.13025842795574682,14.95,84.0,False,False,False,False,False,False
44913,UGC08143,0.15504780768410287,13.56,57.0,False,False,False,False,False,False
44919,PGC044919,-0.03469466978333724,14.64,75.0,False,False,False,False,False,False
44921,IC4088,0.18720255872274816,12.879999999999999,78.0,False,False,False,False,False,False
44961,UGC08146,-0.30127676285480565,12.97,89.0,False,False,False,False,True,False
44986,UGC08145,0.2385773380414995,12.85,81.0,False,False,False,False,False,False
45022,PGC045022,-0.062034671819600096,13.41,50.0,False,False,False,False,False,False
45039,UGC08149,-0.04668165995296247,14.72,90.0,False,False,False,False,False,False
45058,PGC045058,-0.5262765526930515,15.959999999999999,87.0,False,False,False,False,False,False
45066,PGC045066,-0.016937622114644668,14.33,61.0,False,False,False,False,False,False
45080,PGC045080,0.06648145658398574,14.12,81.0,False,False,False,False,False,False
45088,PGC045088,-0.24817468454079306,15.47,77.0,False,False,False,False,False,False
45097,UGC08161,0.07376479243046719,13.24,75.0,False,False,False,False,False,False
45130,PGC045130,0.12667396506805817,14.209999999999999,58.0,False,False,False,False,False,False
45137,UGC08166,-0.2878123955960423,15.11,90.0,False,False,False,False,False,False
45182,PGC045182,-0.009615391028856557,13.91,64.0,False,False,False,False,False,False
45194,PGC045194,0.20562660398528143,13.73,69.0,False,False,False,False,False,False
45222,PGC045222,0.15545705420572187,14.26,56.0,False,False,False,False,False,False
45261,UGC08179,0.35445535194524513,13.18,76.0,False,False,False,False,False,False
45265,IC4171,-0.3745338890990477,14.8,54.0,False,False,False,False,False,False
45274,UGC08181,-0.5345563986719437,14.34,85.0,False,False,False,False,True,False
45282,PGC045282,-0.08727121844163355,14.65,72.0,False,False,False,False,False,False
45306,IC4178,-0.49476919940019526,14.879999999999999,78.0,False,False,False,False,False,False
45322,UGC08186,0.17361650083614588,12.65,87.0,False,False,False,False,False,False
45336,IC4189,0.011707821172302513,13.0,52.0,False,False,False,False,False,False
45350,UGC08193,-0.16316059783083503,15.030000000000001,84.0,False,False,False,False,False,False
45358,NGC4966,0.1462418304973787,12.54,62.0,False,False,False,False,False,False
45366,UGC08195,-0.10906489289662069,14.39,90.0,False,False,False,False,False,False
45388,PGC045388,-0.1805281103932015,14.14,56.0,False,False,False,False,False,False
45397,UGC08199,0.03621670588816661,13.6,70.0,False,False,False,False,False,False
45451,UGC08203,-0.04211810326600762,13.79,90.0,False,False,False,False,False,False
45452,PGC045452,-0.2974518065607019,15.15,80.0,False,False,False,False,False,False
45508,PGC045508,0.09327368221032861,13.58,59.0,False,False,False,False,False,False
45534,UGC08224,-0.20757973761924786,14.35,84.0,False,False,False,False,False,False
45549,IC4202,0.22535916215988383,12.4,88.0,False,False,False,False,False,False
45552,IC0851,-0.11695995924981384,13.0,70.0,False,False,False,False,False,False
45580,UGC08229,0.14605584809228,12.89,51.0,False,False,False,False,False,False
45582,PGC045582,0.02330043794952763,14.38,59.0,False,False,False,False,False,False
45641,PGC45641,-0.015453692346178993,14.469999999999999,56.0,False,False,False,False,False,False
45659,PGC045659,0.015087561823682982,14.149999999999999,52.0,False,False,False,False,False,False
45668,UGC08244,-0.058250577055254826,14.45,72.0,False,False,False,False,False,False
45700,UGC08250,-0.08004293469775359,13.65,85.0,False,False,False,False,False,False
45703,ESO576-001,-0.5308027916929372,12.959999999999999,63.0,False,False,False,False,True,True
45705,UGC08249,-0.27144142810441174,15.1,83.0,False,False,False,False,False,False
45710,UGC08248,-0.075010654771404,12.76,75.0,False,False,False,False,False,False
45721,ESO576-003,-0.1596997199304191,12.68,71.0,False,False,False,False,False,False
45728,NGC5002,-0.3639624942833426,13.129999999999999,58.0,False,False,False,False,True,True
45733,IC0856,-0.026272596652912927,13.15,81.0,False,False,False,False,False,False
45740,PGC045740,-0.10758462546574199,15.0,83.0,False,False,False,False,False,False
45742,IC4210,-0.0331327590852073,13.879999999999999,53.0,False,False,False,False,False,False
45749,NGC5005,0.2684278733925658,9.02,72.0,False,False,False,False,False,False
45755,UGC08261,-0.4160322558807352,15.1,59.0,False,False,False,False,False,False
45757,NGC5004A,0.09841332186273943,13.1,59.0,False,False,False,False,False,False
45779,UGC08263,-0.25839154157130295,14.5,86.0,False,False,False,False,False,False
45786,PGC045786,-0.22430050085433617,13.8,58.0,False,False,False,False,False,False
45787,NGC5014,-0.5945243619898222,11.78,84.0,False,False,False,False,True,True
45795,NGC5012,0.14793009781265054,11.08,60.0,False,False,False,False,False,False
45802,PGC045802,-1.055720178274895,15.56,64.0,False,True,False,False,False,False
45807,UGC08282,-0.23513188889443892,14.05,78.0,False,False,False,False,False,False
45816,PGC045816,-0.12732432601818156,14.84,64.0,False,False,False,False,False,False
45839,UGC08278,-0.2172987067089105,14.74,69.0,False,False,False,False,False,False
45844,UGC08275,-0.31677582812869787,15.12,82.0,False,False,False,False,False,False
45848,IC4213,-0.23458658328321347,12.45,87.0,False,False,False,False,True,False
45849,NGC5023,-0.27469071827413716,11.26,90.0,True,False,False,False,True,True
45858,PGC045858,-0.32713693743470884,12.94,69.0,False,False,False,False,True,True
45864,PGC045864,-0.17314797840695473,14.36,58.0,False,False,False,False,False,False
45875,UGC08285,-0.43903751856797335,13.19,88.0,False,False,False,False,True,False
45887,NGC5025,0.16029976453431827,12.450000000000001,79.0,False,False,False,False,False,False
45894,UGC08291,-0.32351033455005584,15.33,46.0,False,False,False,False,False,False
45905,UGC08294,-0.09986695387801614,14.32,52.0,False,False,False,False,False,False
45934,UGC08302,-0.26928643754331105,15.01,88.0,False,False,False,False,False,False
45937,PGC045937,-0.09460910157491087,14.770000000000001,59.0,False,False,False,False,False,False
45938,UGC08301,-0.16884751682128352,14.719999999999999,63.0,False,False,False,False,False,False
45943,PGC045943,0.04300151370418526,14.239999999999998,55.0,False,False,False,False,False,False
45947,NGC5032,0.28210176266894216,12.0,59.0,False,False,False,False,False,False
45948,NGC5033,0.17980826863265387,9.299999999999999,64.0,False,False,False,False,True,True
45959,UGC08306,0.19273726610546937,12.54,85.0,False,False,False,False,False,False
45967,PGC45967,-0.14933420445858525,15.12,71.0,False,False,False,False,False,False
46028,UGC08317,-0.02582778510071737,13.58,70.0,False,False,False,False,False,False
46032,PGC046032,-0.1118435645951088,14.53,67.0,False,False,False,False,False,False
46041,UGC08318,-0.29942116711802136,14.12,55.0,False,False,False,False,False,False
46045,PGC046045,-0.15806003943395863,14.680000000000001,72.0,False,False,False,False,False,False
46075,PGC046075,-0.05684637750440391,14.45,56.0,False,False,False,False,False,False
46076,UGC08325,-0.02551909484532988,13.280000000000001,88.0,False,False,False,False,False,False
46089,UGC08324,-0.0028057108483703352,13.74,88.0,False,False,False,False,False,False
46121,PGC046121,-0.09799508383340694,15.24,72.0,False,False,False,False,False,False
46124,UGC08328,-0.093219386283526,15.0,81.0,False,False,False,False,False,False
46127,UGC8331,-0.7545103586866413,13.54,76.0,True,False,False,False,True,True
46145,PGC046145,-0.1183074817170966,13.75,66.0,False,False,False,False,False,False
46153,NGC5055,0.12831718697766759,7.73,60.0,True,False,False,False,True,True
46159,UGC08333,-0.4264340653189085,14.44,81.0,False,False,False,False,False,False
46164,PGC046164,-0.11835280888213662,14.879999999999999,83.0,False,False,False,False,False,False
46171,UGC08338,0.0646594094035371,13.16,71.0,False,False,False,False,False,False
46173,PGC046173,-0.06454034570359957,14.59,74.0,False,False,False,False,False,False
46180,NGC5056,0.10687363653250959,12.5,58.0,False,False,False,False,False,False
46189,UGC08341,0.06626005136133095,13.89,60.0,False,False,False,False,False,False
46196,PGC046196,-0.10260386806507915,13.84,56.0,False,False,False,False,False,False
46217,PGC046217,-0.17303689814045642,13.9,76.0,False,False,False,False,False,False
46249,UGC08352,0.1582371923615078,13.200000000000001,69.0,False,False,False,False,False,False
46262,UGC08350,-0.1423709583727546,15.32,77.0,False,False,False,False,False,False
46293,NGC5065,-6.475534360594892e-05,12.94,55.0,False,False,False,False,False,False
46302,UGC08359,0.088556832844362,13.01,69.0,False,False,False,False,False,False
46321,IC0871,0.1804125067613671,12.31,67.0,False,False,False,False,False,False
46387,UGC08363,-0.28738371338014757,14.49,54.0,False,False,False,False,False,False
46388,PGC046388,0.07300250652650275,14.32,76.0,False,False,False,False,False,False
46427,NGC5081,0.25430422031221855,12.180000000000001,71.0,False,False,False,False,False,False
46434,PGC046434,-0.28882921147486806,15.409999999999998,85.0,False,False,False,False,False,False
46449,PGC046449,-0.21311093866433328,14.89,64.0,False,False,False,False,False,False
46477,NGC5089,-0.07887781053826082,12.76,65.0,False,False,False,False,False,False
46491,ESO576-032,0.029045797527732287,11.61,50.0,False,False,False,False,False,False
46519,PGC046519,-0.0899090697053655,14.020000000000001,62.0,False,False,False,False,False,False
46534,UGC08379,0.2601040008536013,13.39,78.0,False,False,False,False,False,False
46556,UGC08382,-0.5596486201959572,14.07,65.0,False,False,False,False,True,True
46563,UGC08385,-0.3100017976677747,13.18,63.0,False,False,False,False,True,True
46601,UGC08390,-0.3059668308095289,15.399999999999999,75.0,False,False,False,False,False,False
46617,UGC08392,-0.14252932811744357,13.74,51.0,False,False,False,False,False,False
46636,NGC5107,-0.27292044978383867,12.610000000000001,78.0,False,False,False,False,True,True
46641,PGC046641,0.14400769742128228,14.209999999999999,72.0,False,False,False,False,False,False
46644,UGC08395,0.14343496387509092,13.94,57.0,False,False,False,False,False,False
46647,UGC08397,0.004543391744819214,13.27,57.0,False,False,False,False,False,False
46649,PGC046649,0.04677416811898283,14.08,71.0,False,False,False,False,False,False
46653,PGC046653,-0.05968605236168445,14.370000000000001,70.0,False,False,False,False,False,False
46658,PGC046658,0.01578770835118748,14.15,60.0,False,False,False,False,False,False
46662,PGC046662,-0.10826691870773075,14.17,49.0,False,False,False,False,False,False
46671,NGC5112,-0.15349409545325265,11.23,52.0,False,False,False,False,True,True
46715,UGC08405,0.01461390285105768,13.64,89.0,False,False,False,False,False,False
46726,UGC08406,-0.09191699321033608,14.57,83.0,False,False,False,False,False,False
46728,PGC046728,-0.0016941053839976128,13.77,70.0,False,False,False,False,False,False
46731,UGC08407,0.04282542695917968,13.850000000000001,90.0,False,False,False,False,False,False
46736,PGC046736,-0.26063672314617303,14.379999999999999,69.0,False,False,False,False,False,False
46739,UGC08412,-0.5926627884299236,14.360000000000001,82.0,False,False,False,False,True,True
46744,NGC5116,0.037917624231996516,12.0,73.0,False,False,False,False,False,False
46746,NGC5117,-0.11142439046440611,12.950000000000001,63.0,False,False,False,False,False,False
46753,UGC08409,-0.19585774237441367,13.66,56.0,False,False,False,False,False,False
46754,NGC5115,0.03474412652504055,13.45,56.0,False,False,False,False,False,False
46804,UGC08418,0.04406804435027567,14.16,90.0,False,False,False,False,False,False
46816,UGC08417,0.08970795408663346,13.35,82.0,False,False,False,False,False,False
46842,PGC046842,-0.09178772659549894,14.51,65.0,False,False,False,False,False,False
46849,UGC08425,0.10482164679172001,13.33,87.0,False,False,False,False,False,False
46851,UGC08426,-0.08337087804668109,13.2,85.0,False,False,False,False,False,False
46857,UGC08432,-0.008802445033227357,13.430000000000001,71.0,False,False,False,False,False,False
46865,UGC08429,-0.01849122130692349,14.5,89.0,False,False,False,False,False,False
46884,UGC08427,0.26936494126600996,12.4,59.0,False,False,False,False,False,False
46955,PGC046955,0.14504296485288748,14.139999999999999,72.0,False,False,False,False,False,False
47004,UGC08442,-0.008572155974955642,14.29,89.0,False,False,False,False,False,False
47011,NGC5149,0.161529117815447,12.27,58.0,False,False,False,False,False,False
47020,PGC047020,-0.4205380710772313,14.78,77.0,False,False,False,False,False,False
47028,PGC047028,0.058203725425829855,13.8,51.0,False,False,False,False,False,False
47046,UGC08445,0.07835737283875233,13.530000000000001,80.0,False,False,False,False,False,False
47053,UGC08449,-0.2792089182807622,14.440000000000001,77.0,False,False,False,False,False,False
47093,UGC08451,0.1050171529700763,12.799999999999999,65.0,False,False,False,False,False,False
47101,UGC08450,-0.7150220312440732,14.469999999999999,49.0,False,False,False,False,True,False
47153,UGC08457,0.09498814408267675,12.870000000000001,87.0,False,False,False,False,False,False
47162,UGC08456,0.058708570533165805,13.959999999999999,90.0,False,False,False,False,False,False
47231,NGC5169,0.000846312856413789,12.799999999999999,73.0,False,False,False,False,False,False
47235,NGC5159,-0.011549925964406516,13.549999999999999,74.0,False,False,False,False,False,False
47238,UGC08464,-0.27211329538632656,14.73,90.0,False,False,False,False,False,False
47245,PGC047245,0.0078071929193628264,14.2,81.0,False,False,False,False,False,False
47254,UGC08466,0.006514164222226171,13.96,60.0,False,False,False,False,False,False
47270,IC4263,-0.18286606600931554,13.5,81.0,False,False,False,False,False,False
47305,UGC08469,0.007740506149398918,13.81,79.0,False,False,False,False,False,False
47346,NGC5174,0.32122093918369243,11.49,62.0,False,False,False,False,False,False
47368,NGC5204,-0.3705311466453738,10.97,54.0,True,False,False,False,True,True
47371,UGC08489,-0.3429625506221088,13.760000000000002,74.0,False,False,False,False,False,False
47372,UGC08482,0.04193851550646022,13.889999999999999,81.0,False,False,False,False,False,False
47378,PGC047378,-0.09618928297014451,14.64,72.0,False,False,False,False,False,False
47381,PGC047381,-0.2955993344689314,15.1,77.0,False,False,False,False,False,False
47415,UGC08486,-0.052259646165388585,14.229999999999999,64.0,False,False,False,False,False,False
47422,NGC5185,0.2859082335394456,12.239999999999998,75.0,False,False,False,False,False,False
47425,NGC5205,-0.023950715547212287,11.989999999999998,53.0,False,False,False,False,False,False
47432,NGC5183,0.074788888944886,11.97,70.0,False,False,False,False,False,False
47461,UGC08497,0.1686794365634161,13.83,66.0,False,False,False,False,False,False
47462,UGC08498,0.2761990518264956,12.08,77.0,False,False,False,False,False,False
47495,UGC08508,-0.7110040374240605,13.22,56.0,False,False,False,False,True,False
47496,PGC047496,-0.11964420819421395,14.76,71.0,False,False,False,False,False,False
47506,UGC08507,-0.6211512742406964,13.040000000000001,64.0,False,False,False,False,True,True
47534,PGC047534,-0.050195989199045776,14.62,69.0,False,False,False,False,False,False
47577,UGC08516,-0.45371513514667283,12.76,54.0,False,False,False,False,True,True
47585,UGC08517,-0.20869338132709636,15.09,72.0,False,False,False,False,False,False
47586,PGC047586,0.0776841199367082,14.92,52.0,False,False,False,False,False,False
47592,PGC047592,-0.39420762459876,15.19,57.0,False,False,False,False,False,False
47612,NGC5207,0.2741840848890873,12.12,61.0,False,False,False,False,False,False
47628,PGC047628,-0.11288343780128773,14.35,65.0,False,False,False,False,False,False
47630,PGC047630,0.0768881230333065,13.92,72.0,False,False,False,False,False,False
47634,UGC08524,-0.04156502344564528,13.55,80.0,False,False,False,False,False,False
47680,PGC047680,-0.026928693852111607,13.23,83.0,False,False,False,False,False,False
47686,UGC08527,0.10526314500861789,13.18,81.0,False,False,False,False,False,False
47691,PGC047691,-0.1423709583727546,14.89,77.0,False,False,False,False,False,False
47708,PGC047708,0.14613503029865038,14.030000000000001,80.0,False,False,False,False,False,False
47719,UGC08532,-0.02414227860556606,13.809999999999999,54.0,False,False,False,False,False,False
47723,UGC08536,0.07740056035189014,13.209999999999999,86.0,False,False,False,False,False,False
47734,PGC047734,-0.06218180579607546,14.58,83.0,False,False,False,False,False,False
47736,UGC08533,-0.10007381347282962,14.07,70.0,False,False,False,False,False,False
47740,UGC08539,0.1480293346547108,12.540000000000001,65.0,False,False,False,False,False,False
47750,UGC08534,-0.199452724592184,13.92,72.0,False,False,False,False,False,False
47765,PGC047765,-0.0033958599685606217,13.73,79.0,False,False,False,False,False,False
47784,UGC08543,0.11019000293247005,12.85,87.0,False,False,False,False,False,False
47788,NGC5229,-0.44632596280933035,12.62,87.0,True,False,False,False,True,True
47809,UGC08554,-0.024461064362928386,13.629999999999999,82.0,False,False,False,False,False,False
47811,PGC047811,-0.4149722250337251,14.700000000000001,71.0,False,False,False,False,False,False
47833,PGC047833,-0.18077422657184616,15.15,78.0,False,False,False,False,False,False
47854,UGC08571,-0.1554868426204754,13.28,79.0,False,False,False,False,False,False
47855,IC0900,0.13294550354742052,12.48,53.0,False,False,False,False,False,False
47904,UGC08577,-0.2608946867251074,14.59,86.0,False,False,False,False,False,False
47906,IC4297,0.0904078574033429,13.659999999999998,64.0,False,False,False,False,False,False
47935,IC4302,0.07230442551593752,13.58,87.0,False,False,False,False,False,False
47938,UGC08578,-0.5742733665938615,14.06,80.0,False,False,False,False,True,True
47939,UGC08572,0.20694805799085758,12.78,81.0,False,False,False,False,False,False
47943,PGC047943,0.07000002334966338,13.75,67.0,False,False,False,False,False,False
47947,UGC08575,-0.4424995549562776,13.75,87.0,False,False,False,False,True,False
47966,PGC047966,0.17032969928161812,13.99,69.0,False,False,False,False,False,False
47971,NGC5240,-0.012104693531112432,12.290000000000001,51.0,False,False,False,False,False,False
47974,PGC047974,0.028298706859859024,13.489999999999998,72.0,False,False,False,False,False,False
47985,IC0902,-0.1097747054893703,12.08,86.0,False,False,False,False,True,False
48004,PGC048004,0.14474452275619365,13.74,77.0,False,False,False,False,False,False
48011,NGC5243,0.10677228900218116,12.370000000000001,77.0,False,False,False,False,False,False
48024,UGC08591,0.0574800995965532,13.67,84.0,False,False,False,False,False,False
48026,PGC048026,-0.07273271235069867,14.219999999999999,84.0,False,False,False,False,False,False
48044,UGC08598,0.10697695881785485,12.59,87.0,False,False,False,False,False,False
48049,UGC08596,-0.0592560802774571,13.7,55.0,False,False,False,False,False,False
48069,PGC048069,-0.006104554650959493,14.760000000000002,78.0,False,False,False,False,False,False
48072,UGC08605,-0.6314966048532058,16.18,53.0,False,False,False,False,False,False
48077,PGC048077,-0.09699724704872636,14.61,53.0,False,False,False,False,False,False
48084,UGC08608,-0.21890048256150108,14.17,89.0,False,False,False,False,False,False
48090,PGC048090,-0.014310146919562339,14.91,82.0,False,False,False,False,False,False
48122,UGC08614,-0.25855368440268034,12.69,60.0,False,False,False,False,True,True
48146,UGC08617,-0.25380216248777066,13.77,48.0,False,False,False,False,False,False
48183,UGC08624,0.11732193457486018,13.65,76.0,False,False,False,False,False,False
48184,UGC08623,-0.1108339156354674,14.57,90.0,False,False,False,False,False,False
48190,PGC048190,0.11596693460450647,14.510000000000002,63.0,False,False,False,False,False,False
48202,UGC08626,0.13628941437877495,13.1,64.0,False,False,False,False,False,False
48206,UGC08630,-0.18237388056058146,12.809999999999999,85.0,False,False,False,False,False,False
48209,PGC048209,-0.19047755194110572,15.0,75.0,False,False,False,False,False,False
48212,UGC08629,-0.4357257554325167,14.94,75.0,False,False,False,False,False,False
48228,PGC048228,0.020897257441458095,14.94,53.0,False,False,False,False,False,False
48246,UGC08631,-0.13616441215378483,15.33,58.0,False,False,False,False,False,False
48251,UGC08633,0.009268672521874244,13.33,89.0,False,False,False,False,False,False
48262,UGC08634,-0.015700160653214112,13.649999999999999,90.0,False,False,False,False,False,False
48275,PGC048275,0.007954400854553345,13.879999999999999,73.0,False,False,False,False,False,False
48285,UGC08640,0.26091141707103027,13.229999999999999,75.0,False,False,False,False,False,False
48288,PGC048288,-0.0448510224141474,14.59,70.0,False,False,False,False,False,False
48291,UGC08642,-0.49133367804731076,14.72,89.0,False,False,False,False,False,False
48318,UGC08647,-0.8622843198422807,15.08,82.0,False,False,False,False,True,False
48333,NGC5263,0.061742989608383425,12.36,80.0,False,False,False,False,False,False
48347,PGC048347,0.04704416026117064,14.79,69.0,False,False,False,False,False,False
48358,UGC08650,0.21081946626766213,12.42,83.0,False,False,False,False,False,False
48365,UGC08652,0.10744006426289232,13.59,81.0,False,False,False,False,False,False
48375,PGC048375,0.05248743752863616,14.23,66.0,False,False,False,False,False,False
48392,UGC08658,-0.0729204045847398,12.379999999999999,55.0,False,False,False,False,False,False
48430,PGC048430,0.0796652662541244,14.15,60.0,False,False,False,False,False,False
48441,UGC08662,-0.2591861106389852,13.889999999999999,88.0,False,False,False,False,False,False
48453,UGC08660,-0.06965212629034223,14.81,87.0,False,False,False,False,False,False
48470,PGC048470,-0.08028886318327055,14.51,70.0,False,False,False,False,False,False
48497,UGC08676,-0.2899248337984246,15.09,83.0,False,False,False,False,False,False
48504,UGC08668,-0.10344511617291552,14.610000000000001,57.0,False,False,False,False,False,False
48513,UGC08674,-0.2067160984677563,14.379999999999999,83.0,False,False,False,False,False,False
48534,UGC08684,-0.20349670406539122,12.47,82.0,False,False,False,False,True,False
48540,PGC048540,0.18760884544349965,13.62,63.0,False,False,False,False,False,False
48550,PGC048550,0.017460539028389288,13.98,88.0,False,False,False,False,False,False
48584,PGC048584,-0.03395897121070446,13.89,80.0,False,False,False,False,False,False
48595,PGC048595,0.13299263493137836,13.469999999999999,69.0,False,False,False,False,False,False
48630,UGC08686,0.145079352817167,12.95,78.0,False,False,False,False,False,False
48644,PGC048644,-0.13559685198417126,14.94,64.0,False,False,False,False,False,False
48674,PGC048674,0.21250301613005051,13.19,84.0,False,False,False,False,False,False
48679,PGC048679,0.010232802038974587,15.020000000000001,64.0,False,False,False,False,False,False
48684,UGC08692,0.10374566764840987,13.99,74.0,False,False,False,False,False,False
48690,UGC08693,-0.1121557724995057,13.01,76.0,False,False,False,False,False,False
48693,UGC08690,-0.043326111774716125,13.8,49.0,False,False,False,False,False,False
48703,PGC048703,-0.059040629838757575,14.45,78.0,False,False,False,False,False,False
48749,NGC5289,0.08937920261906518,11.81,78.0,False,False,False,False,False,False
48756,UGC08698,-0.09574722937326863,13.17,79.0,False,False,False,False,False,False
48767,NGC5290,0.14601786305634157,10.709999999999999,87.0,False,False,False,False,False,False
48777,UGC08702,0.1480293346547108,13.139999999999999,65.0,False,False,False,False,False,False
48794,PGC048794,0.012702700523103516,13.76,74.0,False,False,False,False,False,False
48795,UGC08701,0.2385773380414995,12.860000000000001,81.0,False,False,False,False,False,False
48803,PGC048803,0.09663578099793613,14.010000000000002,51.0,False,False,False,False,False,False
48806,UGC08703,0.11935422187756162,13.379999999999999,58.0,False,False,False,False,False,False
48815,NGC5297,0.12131891400959649,10.799999999999999,78.0,False,False,False,False,False,False
48816,NGC5301,-0.02545899877133584,10.809999999999999,83.0,False,False,False,False,True,True
48831,UGC08705,0.12592306248222407,12.8,65.0,False,False,False,False,False,False
48836,UGC08706,0.01114060391386218,15.17,87.0,False,False,False,False,False,False
48849,PGC048849,0.032682767938436275,14.16,65.0,False,False,False,False,False,False
48862,UGC08713,-0.06537493514309345,13.25,85.0,False,False,False,False,False,False
48886,PGC048886,-0.1405511440589713,14.790000000000001,76.0,False,False,False,False,False,False
48897,UGC08721,-0.2770439969056513,14.52,50.0,False,False,False,False,False,False
48917,NGC5303,-0.1522722216507173,12.27,67.0,False,False,False,False,True,True
48918,UGC08720,-0.05138188957310552,14.11,70.0,False,False,False,False,False,False
48921,PGC048921,-0.06644563600898135,14.06,70.0,False,False,False,False,False,False
48925,UGC08726,-0.3193672787243296,13.7,85.0,False,False,False,False,False,False
48931,UGC08723,0.14586150990535174,14.389999999999999,81.0,False,False,False,False,False,False
48942,PGC048942,-0.10470430534618025,14.629999999999999,66.0,False,False,False,False,False,False
48943,PGC048943,-0.11119477076709838,14.629999999999999,60.0,False,False,False,False,False,False
48946,UGC08731,-0.2966931180941672,14.38,71.0,False,False,False,False,False,False
48959,NGC5300,-0.0894725988152687,11.100000000000001,51.0,False,False,False,False,True,True
48989,UGC08733,-0.19068750890832353,12.97,56.0,False,False,False,False,False,False
49004,PGC049004,-0.1369152274903862,14.67,83.0,False,False,False,False,False,False
49041,UGC08739,0.1405475871611932,11.96,89.0,False,False,False,False,False,False
49055,PGC049055,0.2727530384648009,13.23,63.0,False,False,False,False,False,False
49069,NGC5313,0.21427894326712016,11.34,61.0,False,False,False,False,False,False
49112,NGC5320,-0.0018737514226425667,11.6,64.0,False,False,False,False,False,False
49114,UGC08746,0.015523001474822884,13.84,76.0,False,False,False,False,False,False
49122,UGC08752,-0.03879684110526904,14.12,74.0,False,False,False,False,False,False
49137,UGC08748,0.06485375293095474,13.57,64.0,False,False,False,False,False,False
49145,UGC08753,0.06774992467912044,13.93,80.0,False,False,False,False,False,False
49155,PGC049155,-0.17406177071980622,14.88,85.0,False,False,False,False,False,False
49159,UGC08755,0.12967424018113372,13.7,88.0,False,False,False,False,False,False
49161,PGC049161,0.34564489058244563,13.31,75.0,False,False,False,False,False,False
49167,PGC049173,0.09660731515747578,13.49,65.0,False,False,False,False,False,False
49171,UGC08762,-0.21990111076908248,14.3,50.0,False,False,False,False,False,False
49179,PGC049179,0.044650366842667655,13.64,64.0,False,False,False,False,False,False
49204,IC0944,0.2991763181666802,12.229999999999999,78.0,False,False,False,False,False,False
49222,PGC049222,-0.13712942537534456,14.34,65.0,False,False,False,False,False,False
49251,PGC049251,0.05448785717141602,14.1,67.0,False,False,False,False,False,False
49265,IC0949,0.09968318616214544,13.05,76.0,False,False,False,False,False,False
49275,NGC5337,0.07547866750609922,12.08,65.0,False,False,False,False,False,False
49294,UGC08793,-0.2775062609417107,14.01,84.0,False,False,False,False,False,False
49295,PGC049295,-0.14664995551418514,14.6,70.0,False,False,False,False,False,False
49299,UGC08798,-0.17413274003322998,14.33,70.0,False,False,False,False,False,False
49301,UGC08795,-0.22089144977982889,13.53,78.0,False,False,False,False,False,False
49303,UGC08787,-0.01605343147122662,12.930000000000001,81.0,False,False,False,False,False,False
49315,UGC08794,0.055921308449569995,13.05,76.0,False,False,False,False,False,False
49320,UGC08797,0.2558210127950886,13.81,76.0,False,False,False,False,False,False
49322,NGC5346,-0.15015886233731823,12.89,67.0,False,False,False,False,False,False
49333,UGC08802,0.10570574172725511,14.62,68.0,False,False,False,False,False,False
