pgc,name,reason
60078,PGC060078,missing_required_measurement
60086,NGC6347,missing_required_measurement
60124,IC4660,missing_required_measurement
60167,PGC060167,missing_required_measurement
60180,IC1255,missing_required_measurement
60207,UGC10838,missing_required_measurement
60208,IC4646,missing_required_measurement
60216,ESO138-024,missing_required_measurement
60232,UGC10834,missing_required_measurement
60234,IC4644,missing_required_measurement
60286,UGC10852,missing_required_measurement
60315,NGC6368,missing_required_measurement
60352,PGC060352,missing_required_measurement
60369,UGC10892,missing_required_measurement
60498,UGC10899,missing_required_measurement
60546,PGC060546,missing_required_measurement
60568,IC1265,missing_required_measurement
60573,NGC6434,missing_required_measurement
60648,ESO009-010,missing_required_measurement
60722,UGC10943,missing_required_measurement
60766,NGC6433,missing_required_measurement
60805,UGC10966,missing_required_measurement
60864,UGC10981,missing_required_measurement
60894,PGC060894,missing_required_measurement
60920,UGC11000,missing_required_measurement
60921,NGC6503,missing_required_measurement
60925,NGC6460,missing_required_measurement
60972,NGC6467,missing_required_measurement
61017,UGC11016,missing_required_measurement
61036,UGC11021,missing_required_measurement
61082,UGC11030,missing_required_measurement
61092,UGC11041,missing_required_measurement
61120,UGC11050,missing_required_measurement
61155,UGC11058,missing_required_measurement
61161,UGC11055,missing_required_measurement
61164,UGC11060,missing_required_measurement
61165,UGC11057,missing_required_measurement
61168,PGC061168,missing_required_measurement
61169,UGC11059,missing_required_measurement
61175,PGC061175,missing_required_measurement
61207,UGC11076,missing_required_measurement
61214,UGC11074,missing_required_measurement
61220,NGC6532,missing_required_measurement
61223,ESO139-046,missing_required_measurement
61264,ESO139-049,missing_required_measurement
61269,UGC11091,missing_required_measurement
61276,UGC11099,missing_required_measurement
61300,UGC11093,missing_required_measurement
61315,NGC6492,missing_required_measurement
61327,UGC11100,missing_required_measurement
61353,PGC061353,missing_required_measurement
61372,UGC11108,missing_required_measurement
61399,NGC6549,missing_required_measurement
61402,UGC11118,missing_required_measurement
61420,UGC11120,missing_required_measurement
61449,UGC11126,missing_required_measurement
61469,UGC11132,missing_required_measurement
61487,UGC11131,missing_required_measurement
61491,IC1277,missing_required_measurement
61495,UGC11134,missing_required_measurement
61512,NGC6570,missing_required_measurement
61515,UGC11140,missing_required_measurement
61526,UGC11142,missing_required_measurement
61542,ESO140-006,missing_required_measurement
61546,UGC11151,missing_required_measurement
61553,NGC6585,missing_required_measurement
61558,UGC11152,missing_required_measurement
61583,UGC11162,missing_required_measurement
61600,NGC6586,missing_required_measurement
61613,NGC6617,missing_required_measurement
61614,UGC11173,missing_required_measurement
61637,UGC11182,missing_required_measurement
61647,IC4694,missing_required_measurement
61666,IC1286,missing_required_measurement
61690,UGC11188,missing_required_measurement
61698,UGC11194,missing_required_measurement
61712,ESO182-010,missing_required_measurement
61722,UGC11198,missing_required_measurement
61742,NGC6643,missing_required_measurement
61755,ESO182-011,missing_required_measurement
61782,NGC6636,missing_required_measurement
61799,ESO335-010,missing_required_measurement
61816,UGC11225,missing_required_measurement
61836,NGC6651,missing_required_measurement
61861,UGC11231,missing_required_measurement
61869,UGC11235,missing_required_measurement
61892,UGC11237,missing_required_measurement
61908,UGC11248,missing_required_measurement
61912,UGC11242,missing_required_measurement
61913,NGC6640,missing_required_measurement
61936,UGC11255,missing_required_measurement
61942,UGC11254,missing_required_measurement
61994,UGC11264,missing_required_measurement
62017,UGC11295,missing_required_measurement
62037,UGC11275,missing_required_measurement
62059,NGC6662,missing_required_measurement
62066,IC4721,missing_required_measurement
62077,NGC6689,missing_required_measurement
62097,UGC11289,missing_required_measurement
62104,UGC11291,missing_required_measurement
62119,ESO281-014,missing_required_measurement
62123,UGC11293,missing_required_measurement
62162,UGC11307,missing_required_measurement
62164,UGC11301,missing_required_measurement
62178,NGC6674,missing_required_measurement
62185,UGC11311,missing_required_measurement
62204,UGC11334,missing_required_measurement
62205,UGC11313,missing_required_measurement
62207,NGC6654A,missing_required_measurement
62229,UGC11315,missing_required_measurement
62230,UGC11316,missing_required_measurement
62231,UGC11320,missing_required_measurement
62247,UGC11329,missing_required_measurement
62248,UGC11328,missing_required_measurement
62249,UGC11323,missing_required_measurement
62301,UGC11341,missing_required_measurement
62336,UGC11346,missing_required_measurement
62338,UGC11344,missing_required_measurement
62376,NGC6700,missing_required_measurement
62380,UGC11350,missing_required_measurement
62381,IC4758,missing_required_measurement
62428,IC4769,missing_required_measurement
62429,UGC11355,missing_required_measurement
62432,UGC11357,missing_required_measurement
62463,ESO231-003,missing_required_measurement
62501,UGC11373,missing_required_measurement
62504,UGC11369,missing_required_measurement
62509,UGC11371,missing_required_measurement
62514,ESO523-012,missing_required_measurement
62518,UGC11377,missing_required_measurement
62522,UGC11372,missing_required_measurement
62528,IC4785,missing_required_measurement
62548,UGC11375,missing_required_measurement
62550,ESO396-007,missing_required_measurement
62563,NGC6707,missing_required_measurement
62585,ESO281-038,missing_required_measurement
62593,UGC11379,missing_required_measurement
62595,UGC11380,missing_required_measurement
62636,PGC062636,missing_required_measurement
62645,ESO458-010,missing_required_measurement
62671,NGC6750,missing_required_measurement
62678,PGC062678,missing_required_measurement
62706,IC4810,missing_required_measurement
62717,UGC11394,missing_required_measurement
62718,PGC062718,missing_required_measurement
62725,UGC11397,missing_required_measurement
62748,UGC11399,missing_required_measurement
62773,ESO592-010,missing_required_measurement
62781,UGC11404,missing_required_measurement
62782,IC4819,missing_required_measurement
62806,NGC6764,missing_required_measurement
62824,IC4820,missing_required_measurement
62830,IC4821,missing_required_measurement
62836,NGC6744,missing_required_measurement
62838,UGC11408,missing_required_measurement
62845,UGC11411A,missing_required_measurement
62861,ESO282-018,missing_required_measurement
62871,NGC6754,missing_required_measurement
62882,ESO593-003,missing_required_measurement
62889,ESO459-006,missing_required_measurement
62944,UGC11417,missing_required_measurement
62961,PGC062961,missing_required_measurement
62982,UGC11422,missing_required_measurement
62985,UGC11427,missing_required_measurement
63004,PGC063004,missing_required_measurement
63017,ESO459-009,missing_required_measurement
63040,UGC11426,missing_required_measurement
63046,ESO593-010,missing_required_measurement
63096,NGC6792,missing_required_measurement
63103,ESO459-014,missing_required_measurement
63121,NGC6796,missing_required_measurement
63165,UGC11433,missing_required_measurement
63173,ESO397-018,missing_required_measurement
63195,PGC063195,missing_required_measurement
63212,IC1301,missing_required_measurement
63229,NGC6801,missing_required_measurement
63264,ESO142-013,missing_required_measurement
63286,UGC11455,missing_required_measurement
63302,IC4859,missing_required_measurement
63308,UGC11450,missing_required_measurement
63311,UGC11453,missing_required_measurement
63347,PGC063347,missing_required_measurement
63374,UGC11457,missing_required_measurement
63395,IC4871,missing_required_measurement
63407,ESO105-009,missing_required_measurement
63424,UGC11459,missing_required_measurement
63432,IC4870,missing_required_measurement
63464,ESO460-018,missing_required_measurement
63471,UGC11461,missing_required_measurement
63477,PGC063477,missing_required_measurement
63525,ESO398-020,missing_required_measurement
63540,PGC063540,missing_required_measurement
63556,PGC063556,missing_required_measurement
63592,ESO460-031,missing_required_measurement
63601,UGC11471,missing_required_measurement
63610,PGC063610,missing_required_measurement
63622,ESO398-029,missing_required_measurement
63629,UGC11473,missing_required_measurement
63630,PGC063630,missing_required_measurement
63635,PGC063635,missing_required_measurement
63655,UGC11475,missing_required_measurement
63664,UGC11477,missing_required_measurement
63682,ESO594-017,missing_required_measurement
63683,UGC11484,missing_required_measurement
63697,PGC063697,missing_required_measurement
63704,UGC11482,missing_required_measurement
63706,UGC11487,missing_required_measurement
63712,UGC11486,missing_required_measurement
63751,ESO461-006,missing_required_measurement
63766,UGC11492,missing_required_measurement
63776,ESO526-011,missing_required_measurement
63786,PGC063786,missing_required_measurement
63797,IC4901,missing_required_measurement
63800,NGC6835,missing_required_measurement
63819,ESO142-053,missing_required_measurement
63840,ESO339-008,missing_required_measurement
63861,UGC11498,missing_required_measurement
63900,ESO461-025,missing_required_measurement
63950,ESO461-029,missing_required_measurement
64016,UGC11505,missing_required_measurement
64026,UGC11510,missing_required_measurement
64058,ESO339-031,missing_required_measurement
64060,ESO595-010,missing_required_measurement
64065,UGC11512,missing_required_measurement
64083,PGC064083,missing_required_measurement
64121,PGC064121,missing_required_measurement
64137,PGC064137,missing_required_measurement
64147,ESO461-044,missing_required_measurement
64162,UGC11517,missing_required_measurement
64181,IC4951,missing_required_measurement
64188,ESO284-021,missing_required_measurement
64219,NGC6861F,missing_required_measurement
64227,ESO339-036,missing_required_measurement
64237,UGC11522,missing_required_measurement
64240,NGC6875A,missing_required_measurement
64276,UGC11528,missing_required_measurement
64282,PGC064282,missing_required_measurement
64318,UGC11527,missing_required_measurement
64358,ESO399-026,missing_required_measurement
64377,PGC064377,missing_required_measurement
64385,PGC064385,missing_required_measurement
64410,ESO400-005,missing_required_measurement
64425,UGC11534,missing_required_measurement
64427,NGC6887,missing_required_measurement
64429,ESO340-009,missing_required_measurement
64432,IC4964,missing_required_measurement
64448,ESO462-007,missing_required_measurement
64451,PGC064451,missing_required_measurement
64485,NGC6911,missing_required_measurement
64488,ESO340-017,missing_required_measurement
64506,ESO527-019,missing_required_measurement
64511,ESO596-019,missing_required_measurement
64534,PGC064534,missing_required_measurement
64540,UGC11545,missing_required_measurement
64549,ESO462-010,missing_required_measurement
64563,UGC11543,missing_required_measurement
64577,PGC064577,missing_required_measurement
64579,ESO462-014,missing_required_measurement
64592,PGC064592,missing_required_measurement
64605,ESO462-016,missing_required_measurement
64613,IC4999,missing_required_measurement
64626,PGC064626,missing_required_measurement
64647,ESO596-032,missing_required_measurement
64649,UGC11553,missing_required_measurement
64660,ESO400-016,missing_required_measurement
64690,ESO400-021,missing_required_measurement
64697,PGC064697,missing_required_measurement
64724,ESO400-025,missing_required_measurement
64759,UGC11568,missing_required_measurement
64781,UGC11571,missing_required_measurement
64783,PGC064783,missing_required_measurement
64812,PGC064812,missing_required_measurement
64821,UGC11575,missing_required_measurement
64825,ESO528-011,missing_required_measurement
64856,UGC11582,missing_required_measurement
64870,ESO400-037,missing_required_measurement
64884,NGC6923,missing_required_measurement
64891,UGC11584,missing_required_measurement
64942,PGC064942,missing_required_measurement
64947,ESO528-017,missing_required_measurement
64948,PGC064948,missing_required_measurement
64963,NGC6931,missing_required_measurement
64980,NGC6925,missing_required_measurement
64991,UGC11594,missing_required_measurement
65003,ESO340-042,missing_required_measurement
65007,UGC11595,missing_required_measurement
65052,UGC11603,missing_required_measurement
65060,UGC11599,missing_required_measurement
65108,NGC6944A,missing_required_measurement
65150,UGC11613,missing_required_measurement
65157,UGC11610,missing_required_measurement
65158,PGC065158,missing_required_measurement
65189,UGC11616,missing_required_measurement
65192,ESO463-017,missing_required_measurement
65198,UGC11614,missing_required_measurement
65203,UGC11615,missing_required_measurement
65211,PGC065211,missing_required_measurement
65214,PGC065214,missing_required_measurement
65216,ESO401-004,missing_required_measurement
65249,IC5039,missing_required_measurement
65255,UGC11635,missing_required_measurement
65258,IC5007,missing_required_measurement
65293,UGC11623,missing_required_measurement
65297,UGC11622,missing_required_measurement
65299,ESO285-048,missing_required_measurement
65346,UGC11624,missing_required_measurement
65425,NGC6969,missing_required_measurement
65501,ESO597-041,missing_required_measurement
65508,PGC065508,missing_required_measurement
65529,PGC065529,missing_required_measurement
65536,ESO529-009,missing_required_measurement
65603,IC5052,missing_required_measurement
65642,UGC11648,missing_required_measurement
65683,UGC11647,missing_required_measurement
65748,UGC11650,missing_required_measurement
65769,PGC065769,missing_required_measurement
65781,UGC11652,missing_required_measurement
65804,PGC065804,missing_required_measurement
65834,UGC11656,missing_required_measurement
65880,UGC11660,missing_required_measurement
65915,IC5071,missing_required_measurement
65960,IC5078,missing_required_measurement
65994,ESO464-019,missing_required_measurement
66115,ESO342-005,missing_required_measurement
66225,UGC11689,missing_required_measurement
66239,ESO342-013,missing_required_measurement
66373,PGC066373,missing_required_measurement
66376,ESO107-015,missing_required_measurement
66396,UGC11706,missing_required_measurement
66398,UGC11707,missing_required_measurement
66445,ESO107-016,missing_required_measurement
66478,UGC11738,missing_required_measurement
66484,ESO402-021,missing_required_measurement
66506,PGC066506,missing_required_measurement
66548,PGC066548,missing_required_measurement
66585,UGC11726,missing_required_measurement
66588,ESO402-024,missing_required_measurement
66612,UGC11729,missing_required_measurement
66617,ESO287-009,missing_required_measurement
66618,UGC11732,missing_required_measurement
66646,UGC11746,missing_required_measurement
66669,ESO287-013,missing_required_measurement
66709,PGC066709,missing_required_measurement
66727,ESO402-028,missing_required_measurement
66740,IC5105B,missing_required_measurement
66771,UGC11745,missing_required_measurement
66778,PGC066778,missing_required_measurement
66784,NGC7059,missing_required_measurement
66791,UGC11748,missing_required_measurement
66803,PGC066803,missing_required_measurement
66836,NGC7064,missing_required_measurement
66872,ESO403-003,missing_required_measurement
66880,UGC11758,missing_required_measurement
66965,UGC11767,missing_required_measurement
66969,IC5119,missing_required_measurement
66993,UGC11779,missing_required_measurement
67023,NGC7083,missing_required_measurement
67045,NGC7090,missing_required_measurement
67071,UGC11783,missing_required_measurement
67078,ESO287-043,missing_required_measurement
67087,PGC067087,missing_required_measurement
67093,IC5120,missing_required_measurement
67158,ESO531-022,missing_required_measurement
67162,ESO011-005,missing_required_measurement
67213,ESO466-001,missing_required_measurement
67233,ESO531-024,missing_required_measurement
67239,UGC11798,missing_required_measurement
67246,UGC11799,missing_required_measurement
67248,NGC7115,missing_required_measurement
67258,ESO403-017,missing_required_measurement
67299,ESO466-005,missing_required_measurement
67310,ESO403-023,missing_required_measurement
67335,ESO403-024,missing_required_measurement
67373,ESO403-031,missing_required_measurement
67438,ESO466-009,missing_required_measurement
67441,UGC11824,missing_required_measurement
67495,UGC11833,missing_required_measurement
67529,UGC11837,missing_required_measurement
67532,NGC7140,missing_required_measurement
67552,ESO404-003,missing_required_measurement
67556,UGC11839,missing_required_measurement
67561,PGC067561,missing_required_measurement
67562,UGC11841,missing_required_measurement
67601,NGC7152,missing_required_measurement
67605,ESO145-025,missing_required_measurement
67624,NGC7153,missing_required_measurement
67634,NGC7151,missing_required_measurement
67688,ESO404-011,missing_required_measurement
67727,UGC11862,missing_required_measurement
67728,UGC11864,missing_required_measurement
67731,ESO532-005,missing_required_measurement
67743,ESO532-006,missing_required_measurement
67770,IC5149,missing_required_measurement
67778,ESO466-028,missing_required_measurement
67782,ESO288-025,missing_required_measurement
67795,NGC7162,missing_required_measurement
67811,IC1417,missing_required_measurement
67832,UGC11874,missing_required_measurement
67835,ESO404-017,missing_required_measurement
67839,NGC7171,missing_required_measurement
67846,ESO466-036,missing_required_measurement
67851,ESO601-004,missing_required_measurement
67855,ESO601-005,missing_required_measurement
67893,ESO601-007,missing_required_measurement
67904,NGC7184,missing_required_measurement
67907,ESO404-023,missing_required_measurement
67908,IC5152,missing_required_measurement
67911,PGC067911,missing_required_measurement
67920,ESO532-014,missing_required_measurement
67943,NGC7188,missing_required_measurement
67954,ESO404-027,missing_required_measurement
67956,ESO601-012,missing_required_measurement
67965,UGC11894,missing_required_measurement
67977,UGC11895,missing_required_measurement
67993,ESO532-017,missing_required_measurement
67995,NGC7179,missing_required_measurement
68029,UGC11909,missing_required_measurement
68030,PGC068030,missing_required_measurement
68040,NGC7201,missing_required_measurement
68043,ESO467-005,missing_required_measurement
68044,UGC11918,missing_required_measurement
68080,PGC068080,missing_required_measurement
68081,UGC11912,missing_required_measurement
68107,PGC068107,missing_required_measurement
68113,ESO532-021,missing_required_measurement
68114,ESO404-031,missing_required_measurement
68122,ESO404-032,missing_required_measurement
68128,NGC7205,missing_required_measurement
68138,ESO048-017,missing_required_measurement
68199,NGC7218,missing_required_measurement
68201,ESO601-025,missing_required_measurement
68203,PGC068203,missing_required_measurement
68223,IC5171,missing_required_measurement
68235,NGC7221,missing_required_measurement
68248,UGC11946,missing_required_measurement
68253,ESO288-049,missing_required_measurement
68254,NGC7228,missing_required_measurement
68285,NGC7231,missing_required_measurement
68300,ESO532-032,missing_required_measurement
68305,ESO146-014,missing_required_measurement
68316,PGC068316,missing_required_measurement
68336,ESO404-043,missing_required_measurement
68345,ESO533-004,missing_required_measurement
68349,ESO404-045,missing_required_measurement
68374,ESO467-027,missing_required_measurement
68389,IC5176,missing_required_measurement
68391,ESO467-030,missing_required_measurement
68413,IC1441,missing_required_measurement
68429,UGC11967,missing_required_measurement
68450,ESO237-049,missing_required_measurement
68455,IC5179,missing_required_measurement
68471,PGC068471,missing_required_measurement
68478,ESO289-010,missing_required_measurement
68511,NGC7247,missing_required_measurement
68512,NGC7246,missing_required_measurement
68517,ESO237-052,missing_required_measurement
68548,IC5186,missing_required_measurement
68557,UGC11983,missing_required_measurement
68574,IC5199,missing_required_measurement
68576,ESO533-013,missing_required_measurement
68588,UGC11988,missing_required_measurement
68593,PGC068593,missing_required_measurement
68596,UGC11991,missing_required_measurement
68617,UGC11994,missing_required_measurement
68618,IC5201,missing_required_measurement
68637,ESO533-017,missing_required_measurement
68644,ESO405-013,missing_required_measurement
68645,UGC11999,missing_required_measurement
68658,NGC7264,missing_required_measurement
68661,ESO345-002,missing_required_measurement
68669,ESO602-011,missing_required_measurement
68704,ESO602-015,missing_required_measurement
68713,UGC12012,missing_required_measurement
68715,UGC12013,missing_required_measurement
68761,UGC12022,missing_required_measurement
68832,ESO533-026,missing_required_measurement
68841,NGC7269,missing_required_measurement
68861,NGC7277,missing_required_measurement
68875,ESO533-028,missing_required_measurement
68902,ESO467-063,missing_required_measurement
69017,UGC12070,missing_required_measurement
69040,NGC7300,missing_required_measurement
69084,PGC069084,missing_required_measurement
69101,UGC12073,missing_required_measurement
69114,PGC069114,missing_required_measurement
69132,NGC7306,missing_required_measurement
69135,UGC12077,missing_required_measurement
69161,NGC7307,missing_required_measurement
69193,ESO533-048,missing_required_measurement
69230,PGC069230,missing_required_measurement
69253,NGC7314,missing_required_measurement
69271,ESO534-001,missing_required_measurement
69313,ESO602-031,missing_required_measurement
69361,UGC12125,missing_required_measurement
69376,UGC12141,missing_required_measurement
69383,UGC12135,missing_required_measurement
69475,ESO289-048,missing_required_measurement
69488,NGC7349,missing_required_measurement
69521,IC5240,missing_required_measurement
69539,NGC7361,missing_required_measurement
69568,PGC069568,missing_required_measurement
69579,ESO147-006,missing_required_measurement
69605,UGC12173,missing_required_measurement
69653,ESO534-024,missing_required_measurement
69661,NGC7368,missing_required_measurement
69674,ESO468-026,missing_required_measurement
69678,ESO603-012,missing_required_measurement
69691,PGC069691,missing_required_measurement
69707,IC5249,missing_required_measurement
69724,NGC7379,missing_required_measurement
69979,UGC12246,missing_required_measurement
69732,PGC069732,missing_required_measurement
69734,NGC7378,missing_required_measurement
69759,ESO346-001,missing_required_measurement
69769,ESO468-028,missing_required_measurement
69783,UGC12199,missing_required_measurement
69786,UGC12201,missing_required_measurement
69797,UGC12204,missing_required_measurement
69852,ESO534-028,missing_required_measurement
69881,PGC069881,missing_required_measurement
69887,NGC7392,missing_required_measurement
69967,NGC7400,missing_required_measurement
69994,NGC7410,missing_required_measurement
69998,ESO346-014,missing_required_measurement
70061,PGC070061,missing_required_measurement
70065,UGC12260,missing_required_measurement
70070,IC5269B,missing_required_measurement
70079,ESO534-032,missing_required_measurement
70089,NGC7412A,missing_required_measurement
70128,IC5271,missing_required_measurement
70179,UGC12287,missing_required_measurement
70184,IC5273,missing_required_measurement
70220,PGC070220,declared_geometry_or_width_quality
70304,NGC7456,missing_required_measurement
70306,ESO406-042,missing_required_measurement
70324,NGC7462,missing_required_measurement
70356,ESO604-001,missing_required_measurement
70371,ESO469-008,missing_required_measurement
70416,PGC070416,missing_required_measurement
70474,ESO604-002,missing_required_measurement
70509,ESO469-012,missing_required_measurement
70511,UGC12375,missing_required_measurement
70565,ESO469-015,missing_required_measurement
70582,ESO407-007,missing_required_measurement
70588,NGC7496,missing_required_measurement
70657,PGC070657,missing_required_measurement
70668,UGC12421,missing_required_measurement
70675,UGC12411,missing_required_measurement
70697,ESO407-009,missing_required_measurement
70714,NGC7513,missing_required_measurement
70716,PGC070716,missing_required_measurement
70800,NGC7531,missing_required_measurement
70808,ESO604-006,missing_required_measurement
70840,NGC7545,missing_required_measurement
70966,ESO407-014,missing_required_measurement
71003,UGC12504,missing_required_measurement
71044,ESO535-015,missing_required_measurement
71066,NGC7599,missing_required_measurement
71124,UGC12528,missing_required_measurement
71197,PGC071197,missing_required_measurement
71220,NGC7640,missing_required_measurement
71229,ESO536-003,missing_required_measurement
71231,UGC12558,missing_required_measurement
71235,UGC12559,missing_required_measurement
71238,PGC071238,missing_required_measurement
72163,PGC072163,missing_required_measurement
71309,ESO291-024,missing_required_measurement
71318,PGC071318,missing_required_measurement
71368,UGC12588,missing_required_measurement
71430,IC5321,missing_required_measurement
71447,PGC071447,missing_required_measurement
71464,ESO347-017,missing_required_measurement
71501,ESO240-004,missing_required_measurement
71580,IC1491,missing_required_measurement
71602,UGC12634,missing_required_measurement
71616,PGC071616,missing_required_measurement
71627,ESO470-015,missing_required_measurement
71631,IC1495,missing_required_measurement
71716,NGC7690,missing_required_measurement
71729,NGC7689,missing_required_measurement
71800,IC5333,missing_required_measurement
71854,UGC12697,missing_required_measurement
71866,NGC7713,missing_required_measurement
71881,ESO347-029,missing_required_measurement
71886,ESO536-009,missing_required_measurement
71889,ESO605-015,missing_required_measurement
71934,ESO408-012,missing_required_measurement
71948,ESO240-011,missing_required_measurement
71955,ESO536-011,missing_required_measurement
72009,NGC7723,missing_required_measurement
72012,ESO536-014,missing_required_measurement
72015,NGC7724,missing_required_measurement
72092,ESO536-017,missing_required_measurement
72117,IC1504,missing_required_measurement
72157,PGC072157,missing_required_measurement
72178,ESO292-014,missing_required_measurement
72204,UGC12750,missing_required_measurement
72227,PGC072227,missing_required_measurement
72228,UGCA442,missing_required_measurement
72342,ESO537-007,missing_required_measurement
72392,IC1509,missing_required_measurement
72443,ESO149-001,missing_required_measurement
72444,NGC7755,missing_required_measurement
72510,UGC12795,missing_required_measurement
72617,PGC072617,declared_geometry_or_width_quality
72632,UGC12814,missing_required_measurement
72675,ESO149-003,missing_required_measurement
72676,ESO472-002,missing_required_measurement
72687,ESO472-004,missing_required_measurement
72734,PGC072734,missing_required_measurement
72835,PGC072835,missing_required_measurement
72860,ESO472-010,missing_required_measurement
72979,PGC072979,declared_geometry_or_width_quality
73049,NGC7793,missing_required_measurement
73150,IC1525,missing_required_measurement
73195,UGC12888,missing_required_measurement
73548,PGC073548,missing_required_measurement
73570,PGC073570,missing_required_measurement
73692,PGC073692,missing_required_measurement
74076,PGC074076,missing_required_measurement
75270,PGC075270,missing_required_measurement
75281,PGC075281,missing_required_measurement
75289,PGC075289,missing_required_measurement
75291,PGC075291,missing_required_measurement
75300,PGC075300,missing_required_measurement
75309,PGC075309,missing_required_measurement
75315,PGC075315,missing_required_measurement
75328,PGC075328,missing_required_measurement
75330,PGC075330,missing_required_measurement
75336,PGC075336,missing_required_measurement
75339,PGC075339,missing_required_measurement
75345,PGC075345,missing_required_measurement
75619,PGC075619,missing_required_measurement
76259,PGC076259,missing_required_measurement
76261,PGC076261,missing_required_measurement
76301,PGC076301,missing_required_measurement
77295,PGC077295,missing_required_measurement
78430,PGC078430,missing_required_measurement
78533,PGC078533,missing_required_measurement
79913,PGC079913,missing_required_measurement
80764,PGC080764,missing_required_measurement
82832,PGC082832,missing_required_measurement
82885,PGC082885,missing_required_measurement
82924,PGC082924,missing_required_measurement
83474,ESO019-006,missing_required_measurement
85943,PGC085943,missing_required_measurement
86045,PGC086045,missing_required_measurement
86060,ESO429-006,missing_required_measurement
86063,PGC086063,missing_required_measurement
86069,PGC086069,missing_required_measurement
86077,PGC086077,missing_required_measurement
86086,PGC086086,missing_required_measurement
86087,PGC086087,missing_required_measurement
86266,PGC086266,missing_required_measurement
86277,PGC086277,missing_required_measurement
86282,PGC086282,missing_required_measurement
86285,PGC086285,missing_required_measurement
86287,PGC086287,missing_required_measurement
86291,PGC086291,missing_required_measurement
86644,PGC086644,declared_geometry_or_width_quality
86790,PGC086790,declared_geometry_or_width_quality
86801,PGC086801,missing_required_measurement
87171,PGC087171,declared_geometry_or_width_quality
87832,PGC087832,missing_required_measurement
88943,PGC088943,missing_required_measurement
89014,PGC089014,missing_required_measurement
89526,PGC089526,missing_required_measurement
89826,PGC089826,missing_required_measurement
89942,PGC089942,missing_required_measurement
89947,PGC089947,missing_required_measurement
89985,PGC089985,missing_required_measurement
90015,PGC090015,missing_required_measurement
90026,PGC090026,missing_required_measurement
90039,PGC090039,missing_required_measurement
90188,PGC090188,missing_required_measurement
90374,PGC090374,missing_required_measurement
90392,PGC090392,missing_required_measurement
90415,PGC090415,missing_required_measurement
90426,PGC090426,missing_required_measurement
90497,PGC090497,missing_required_measurement
90578,PGC090578,missing_required_measurement
90591,PGC090591,missing_required_measurement
90592,PGC090592,missing_required_measurement
90595,PGC090595,missing_required_measurement
90598,PGC090598,missing_required_measurement
90604,PGC090604,missing_required_measurement
90609,PGC090609,missing_required_measurement
90624,PGC090624,declared_geometry_or_width_quality
90626,PGC090626,missing_required_measurement
90627,PGC090627,missing_required_measurement
90628,PGC090628,missing_required_measurement
90632,PGC090632,missing_required_measurement
90637,PGC090637,missing_required_measurement
90638,PGC090638,missing_required_measurement
90653,PGC090653,missing_required_measurement
90668,PGC090668,missing_required_measurement
90672,PGC090672,missing_required_measurement
90673,PGC090673,missing_required_measurement
90677,PGC090677,missing_required_measurement
90680,PGC090680,missing_required_measurement
90682,PGC090682,missing_required_measurement
90683,PGC090683,missing_required_measurement
90684,PGC090684,missing_required_measurement
90685,PGC090685,missing_required_measurement
90686,PGC090686,missing_required_measurement
90687,PGC090687,missing_required_measurement
90689,PGC090689,missing_required_measurement
90694,PGC090694,missing_required_measurement
90697,PGC090697,missing_required_measurement
90699,PGC090699,missing_required_measurement
90701,PGC090701,missing_required_measurement
90703,PGC090703,missing_required_measurement
90711,PGC090711,missing_required_measurement
90717,PGC090717,missing_required_measurement
90722,PGC090722,missing_required_measurement
90725,PGC090725,missing_required_measurement
90737,PGC090737,missing_required_measurement
90748,PGC090748,missing_required_measurement
90751,PGC090751,missing_required_measurement
90760,PGC090760,missing_required_measurement
90761,PGC090761,missing_required_measurement
90766,PGC090766,missing_required_measurement
90769,PGC090769,missing_required_measurement
90771,PGC090771,missing_required_measurement
90775,PGC090775,missing_required_measurement
90778,PGC090778,missing_required_measurement
90836,PGC090836,missing_required_measurement
90872,PGC090872,missing_required_measurement
97067,PGC097067,missing_required_measurement
90911,PGC090911,missing_required_measurement
90927,PGC090927,missing_required_measurement
90959,PGC090959,missing_required_measurement
90975,PGC090975,declared_geometry_or_width_quality
90979,PGC090979,missing_required_measurement
91014,PGC091014,missing_required_measurement
91017,PGC091017,missing_required_measurement
91048,PGC091048,missing_required_measurement
91059,PGC091059,missing_required_measurement
91139,PGC091139,missing_required_measurement
91149,PGC091149,missing_required_measurement
91151,PGC091151,missing_required_measurement
91176,PGC091176,missing_required_measurement
91229,PGC091229,missing_required_measurement
91258,PGC091258,missing_required_measurement
91295,PGC091295,missing_required_measurement
91350,PGC091350,missing_required_measurement
91353,PGC091353,missing_required_measurement
91358,PGC091358,missing_required_measurement
91381,PGC091381,missing_required_measurement
91386,PGC091386,missing_required_measurement
91413,PGC091413,missing_required_measurement
91442,PGC091442,missing_required_measurement
135115,PGC135115,missing_required_measurement
91580,PGC091580,missing_required_measurement
91582,PGC091582,missing_required_measurement
91586,PGC091586,missing_required_measurement
91594,PGC091594,missing_required_measurement
91621,PGC091621,missing_required_measurement
91630,PGC091630,missing_required_measurement
91643,PGC091643,missing_required_measurement
91648,PGC091648,missing_required_measurement
91654,PGC091654,missing_required_measurement
91656,PGC091656,missing_required_measurement
91661,PGC091661,missing_required_measurement
91666,PGC091666,missing_required_measurement
91742,PGC091742,missing_required_measurement
91755,PGC091755,missing_required_measurement
