CID,z,Width,Width_err,band
1315806,0.6959,1.147382343749999,0.21092611229616923,i
1315192,0.228,1.4150781250000004,0.13832151242725482,i
1305626,0.3268,1.2291039843749996,0.1454447354635442,i
1311247,0.44288,1.918579499999998,0.1995746467377464,i
1878334,0.36142,1.6040558886718743,0.1692189193764726,i
1934253,0.538,1.56781376953125,0.24858466305568566,i
1867019,0.22191,1.30925747265625,0.14542914078839303,i
1330642,0.63521,1.8389724960937501,0.18954828150581854,i
1280762,0.62682,1.5912333124999996,0.19379103219133015,i
1319366,0.23572,1.424939625,0.1468727858788889,i
1334858,0.628,1.4454859375,0.19661118029077096,i
1340470,0.58187,1.82409384375,0.23211242597897866,i
1263715,0.29279,1.3937892187499998,0.14345714201006354,i
1260522,0.74274,2.0204891875,0.21505816989158602,i
1252513,0.47821,1.3016620673828128,0.20686960201221843,i
1253816,0.90975,1.92765390625,0.23065650660591552,i
1252751,0.56173,1.5553244667968749,0.18932042563980572,i
1256028,0.95596,1.8516676015625002,0.24820099109628976,i
1250279,0.27476,1.3723588125,0.13246578766599587,i
1247570,0.5806,1.5901700390625,0.22374539417437106,i
1262181,0.47001,1.4780491171875,0.19373601702153467,i
1643313,0.39093,1.4343965625000001,0.2206728435156202,i
1495047,0.41152,1.3437008750000001,0.17607121665325154,i
1474020,0.54211,1.57584365625,0.2412525920641644,i
1298369,0.47917,1.9783898750000009,0.2423883182793847,i
1298893,0.19712,0.9595664999999994,0.12699221475281003,i
1297927,0.28605,1.34281705078125,0.13647745028232688,i
1310916,0.67983,1.5873081132812497,0.20731447424701085,i
1321276,0.33227,1.3895159765625003,0.15597522754676527,i
1324509,0.21105,1.2186190625000002,0.12751422257523995,i
1309509,0.96373,2.135556375,0.2746138001772567,i
1296161,0.86394,2.2400044570312505,0.20661381566934778,i
1889155,0.77966,1.9166103984374998,0.19465044849123558,i
1901059,0.25229,1.3478627182617187,0.1450241353155455,i
1880686,0.31457,1.44191896875,0.15939534366344135,i
1876304,0.68356,2.2333475625000014,0.29899042154754546,i
1895233,0.57098,1.7061395097656251,0.2038671594214203,i
1890212,0.72913,1.7992070458984375,0.21963117547124922,i
1337687,0.32917,1.364735681640625,0.15143023248396403,i
1339702,0.2571,1.0253221874999996,0.14532458753057728,i
1303952,0.56387,1.7497322841796876,0.1849159149695378,i
1260113,0.35583,1.3351747773437501,0.1838509299550976,i
1260159,0.43153,1.3023567851562494,0.21096816844233846,i
1257905,0.61509,1.9363730400390633,0.26006697612680557,i
1250980,0.82115,1.97480953125,0.21539527307999048,i
1258118,0.62638,1.53743734375,0.19501519318354352,i
1250916,0.6708,1.6417567968749993,0.20585897893425636,i
1411114,0.83777,1.998574875,0.18476435218506,i
1450026,0.35926,1.279615859375,0.16720513614097712,i
1655086,0.42839,1.4515455410156248,0.2089004178155283,i
1488098,0.75217,1.6371838437500004,0.20423355881789246,i
1309696,0.81086,1.750026421875,0.19488014065459575,i
1310294,0.44089,1.5680935703125,0.2007098819602288,i
1777124,0.30853,1.4899863085937501,0.1630654513544799,i
1879414,0.39,1.43072265625,0.20313023164393262,i
1879256,0.25028,1.1406363046875003,0.14601081874028773,i
1770680,0.61041,1.658219046875,0.19599380201430905,i
1292145,0.493,1.7519421874999999,0.35776719677469565,i
1332795,0.68047,1.8380140625,0.21426224721557027,i
1337311,0.4225,1.4441708984375001,0.1926711551842473,i
1289306,0.5438,1.4477647851562496,0.2493768372213144,i
1328105,0.44259,1.309601234375,0.2029447528656047,i
1336453,0.18579,1.230257125,0.12476175275298491,i
1340954,0.30566,1.28347398046875,0.15541429064487058,i
1255824,0.82,1.71478125,0.20941386229852232,i
1255412,0.37303,1.4245186250000001,0.18399146989220744,i
1259246,0.2233,1.1052706640624996,0.148930852277233,i
1257016,0.3384,1.3122593750000002,0.15221103197083516,i
1257934,0.29739,1.4387852382812505,0.15333941563173928,i
1263785,1.06498,2.232759625,0.2883101532556723,i
1248936,0.57208,1.4428132656250003,0.21610344894000688,i
1368131,0.308,1.2957375000000004,0.16719821742109123,i
1372115,0.89915,1.6676910937499994,0.24760854394571175,i
1413048,0.61185,1.3382762402343742,0.19015063052687955,i
1638030,0.37235,1.32892798828125,0.18618342561004783,i
1490034,0.53058,1.7897621992187498,0.2279044459215747,i
1317372,0.74535,1.680240263671875,0.19995964977304737,i
1318847,0.66107,1.8258792890625004,0.23610986181570293,i
1297026,0.25956,1.106051125,0.14771093894143036,i
1311496,0.69188,1.7526819375000002,0.21838822690786028,i
1950043,0.68891,1.8901277929687503,0.26689140371933495,i
1905244,0.36285,1.3463467382812497,0.16909597913194765,i
1878335,0.565,1.8877812500000006,0.18688605241410564,i
1916193,0.62696,1.9065937500000003,0.19660793235287266,i
1338471,0.53228,1.4200524609374998,0.24289825466335407,i
1328016,0.35167,1.1985511328124994,0.1749068856059895,i
1335671,0.5248,1.682045,0.2163546462923928,i
1341502,0.51185,1.6441368750000005,0.19657602092435458,i
1331660,0.72139,2.1893929062499993,0.4869349239137234,i
1335675,0.60791,1.5884392148437496,0.19153478731993548,i
1334647,0.74472,1.6097768124999996,0.20020629574776883,i
1332701,0.79232,1.8623325000000004,0.2152754585147912,i
1261503,0.35321,1.3103935898437498,0.1777812736828099,i
1257040,0.35277,1.2713924296874997,0.1732912853373264,i
1251436,0.57464,1.2993855468749993,0.22681508636841904,i
1249182,0.56135,2.1255096679687506,0.21783031715314483,i
1253572,0.52092,1.6183539375,0.20101165275352956,i
1654105,0.56331,1.6271248027343752,0.18118713439439638,i
1588019,0.68831,1.68831,0.23796740497758226,i
1599030,0.36872,1.44517584375,0.1806204052117554,i
1555053,0.73139,2.000905201171875,0.24615925425344803,i
1434258,0.6626,1.846963505859375,0.22827518623795426,i
1295509,0.68428,1.6934909062499999,0.22595916752955653,i
1294743,0.31363,1.2977227617187501,0.16251267488966256,i
1295800,0.74924,1.8503679375000002,0.19776845822920672,i
1304777,0.40528,1.3092159374999999,0.20415719938144608,i
1299712,0.73129,1.2169751386718755,0.20679081199645707,i
1298266,0.49038,1.1882287421875,0.24966714426308256,i
1313594,0.2894,1.3662099609375002,0.13880241663513213,i
1306073,0.32964,1.214854671875,0.1514725316429434,i
1321973,0.37157,1.1808360468749997,0.1810550849404626,i
1316701,0.36213,1.2115507851562493,0.1674311576148209,i
1297318,0.33529,1.4044016894531248,0.15188966550531152,i
1862039,0.28792,1.1035361406250002,0.13341067879437582,i
1918076,0.37077,1.3921882812500002,0.18359514332785265,i
1849051,0.3065,1.4504191406250002,0.160438224318641,i
1878719,0.45854,1.4118211406249999,0.1906202168761669,i
1924089,0.46418,1.4670397265625,0.1926995947875225,i
1283373,0.20797,1.05367070703125,0.13085288939539094,i
1307830,0.36,1.2505625,0.16449187005086663,i
1340493,0.71784,1.2227866953125002,0.23523027087667991,i
1328089,0.5698,1.6101181054687501,0.19996171507986704,i
1334321,0.80454,1.85247309375,0.2337077777730469,i
1289555,0.56289,1.7289470624999999,0.19416042712797624,i
1258940,0.42694,1.3193621015625001,0.21950011332592437,i
1250803,0.96406,1.8668160136718746,0.27061678794106614,i
1254671,0.47119,1.5197507636718748,0.20662512201651936,i
1255523,0.55665,1.2854523828125006,0.1924869174677979,i
1251022,0.6849,1.6113501660156246,0.22921719821689426,i
1312171,0.50151,1.4545878125000002,0.28943063919784595,i
1250896,0.8812,2.04213078125,0.20448858553222896,i
1252926,0.92582,1.8859495078124995,0.23247688877399675,i
1512101,0.57,1.6238154296874998,0.20474856728315996,i
1368188,0.2405,1.1901046874999999,0.14650246810717965,i
1434203,0.3768,1.616664375,0.19503450904255215,i
1644163,0.56317,1.2520625332031257,0.2062293343043672,i
1370320,0.33165,1.3930307421875,0.155616642152125,i
1565032,0.46219,1.5273031484375001,0.19072401133834987,i
1370402,0.64833,1.5522310732421873,0.2102740225239448,i
1504096,0.50709,1.0963196689453127,0.21438074197113866,i
1298763,0.61093,1.46305166015625,0.19940113901064388,i
1297490,0.73743,1.5019267929687505,0.19103305019185013,i
1294806,0.52588,1.6880047500000002,0.2117181748056468,i
1302188,0.3495,1.5993683593749997,0.17704612740494355,i
1891261,0.50614,1.580270328125,0.19377054989936773,i
1891055,0.70781,1.5977363085937502,0.22441364635907884,i
1892217,0.40949,1.4689528593749999,0.19439356504302777,i
1919042,0.34909,1.3011340664062496,0.17594390260694007,i
1774102,0.31733,1.55197940625,0.1572404790922701,i
1337838,0.313,1.5479039062499993,0.16251180279413865,i
1338749,0.85956,1.8265092265625,0.21300018906765308,i
1332747,0.34357,1.4758276718749999,0.16629698279614966,i
1338170,0.3878,1.165806210937499,0.19395822249340283,i
1330533,0.36495,1.2756417480468745,0.17460084577440954,i
1335564,0.6075,1.5798710937499996,0.18888766625351694,i
1323349,0.5061,1.4234409960937497,0.19189449758762853,i
1331700,0.36123,1.2064964335937498,0.16436013022466295,i
1302564,0.5284,1.46212953125,0.21629422811630794,i
1275873,0.40288,1.069696000000001,0.20681919309510208,i
1329365,0.6123,1.5974995898437498,0.19300711088892217,i
1249956,0.44737,1.2280029843749998,0.16737618999764342,i
1249090,0.38724,1.2268403749999994,0.19189535935369204,i
1256570,0.34601,1.1969499082031252,0.1764731224368662,i
1260605,0.55594,1.7686661718750005,0.19405631692399014,i
1256817,0.481,1.2519078124999998,0.1962153273433743,i
1262550,0.29304,1.3627429375000002,0.1454908554826029,i
1256819,0.58701,1.594449109375,0.22101441693278484,i
1662023,0.31374,1.2839755781250002,0.15767231708902285,i
1643063,0.57319,1.3852982646484364,0.2222357064633612,i
1578063,0.64434,1.8293282500000005,0.20087160670906312,i
1370441,0.93806,2.331917701171876,0.2796297255692304,i
1645158,0.36097,1.2004180703125003,0.1610258772770614,i
1647048,0.71023,1.977453437500001,0.2628573229150355,i
1310303,0.6967,2.6431404687499995,0.3655358461420899,i
1291143,0.47937,1.123396593749999,0.19359368888455783,i
1319653,0.59613,1.4240472343749992,0.18601388278000763,i
1321450,0.25928,1.38127275,0.1444082190832774,i
1936171,0.47389,1.4099830507812499,0.205504707301264,i
1901803,0.50383,1.3452229296875005,0.1830906197132404,i
1934353,0.51441,1.3345738125000004,0.19060267386444163,i
1847216,0.48023,1.498732875,0.2001479826559124,i
1280780,0.68463,1.6968040839843752,0.22430360089346218,i
1335717,0.30528,1.3725835000000002,0.15896230669213177,i
1306980,0.54789,1.3350551250000005,0.24719767337264326,i
1340700,0.32657,1.3504068046875002,0.14842529206480196,i
1255487,0.45131,1.5136709765625,0.18102112646034732,i
1257602,0.52271,1.6818212988281251,0.20692965007214642,i
1247537,0.45687,1.489023576171875,0.1935711904240074,i
1260105,0.6955,1.8027933593750003,0.20896834353731425,i
1643312,0.34083,1.3091424160156246,0.16444460887501902,i
1371048,0.34489,1.15734088671875,0.17258172988441375,i
1373040,0.26262,1.2981311875000001,0.14222068887078934,i
1559051,0.70648,2.1757620000000015,0.20635165259122187,i
1598039,0.62354,1.545375427734375,0.20682351732595144,i
1581017,0.83888,1.9595565000000001,0.1787234170396502,i
1367331,0.44793,1.26976673828125,0.18318603300917238,i
1314709,0.66048,1.3293569375000005,0.225829555638115,i
1293832,0.81398,2.159769937500001,0.19226930413931761,i
1314296,0.70561,1.7669053593750004,0.22226894940722952,i
1326367,0.55856,1.742421375,0.24320361222217288,i
1302705,0.79358,1.894468875,0.18969258734239144,i
1306067,0.7228,1.5215823437499996,0.23511936712711184,i
1864084,0.60665,1.7572734375000003,0.18808942002887014,i
1792093,0.27761,1.4033747343750005,0.1407199405587705,i
1929034,0.60889,1.6641955937500001,0.19435471754223324,i
1782065,0.20216,1.06644740625,0.11416408437806537,i
1340539,0.4482,1.538146796875,0.18535473870440072,i
1339276,0.96519,2.1325382109374997,0.2783642458748902,i
1332819,0.34234,1.3298211064453125,0.16441548136180326,i
1314581,0.57562,1.9689095234375,0.3026798465601616,i
1339217,0.33245,1.3634190527343752,0.15348467678981925,i
1336150,0.34905,1.218097294921875,0.17694884898317842,i
1283936,0.3696,1.2438749999999996,0.18299293827092147,i
1281668,0.30791,1.436529665039063,0.16561260342507783,i
1338762,0.42108,1.5468122734374998,0.18602096003597204,i
1330403,0.77713,1.8031621777343751,0.18989945073537742,i
1336009,0.3427,1.237932685546875,0.1707942208486679,i
1262252,0.45401,1.683470953125,0.18417169576699696,i
1248441,0.24567,1.0860685312499996,0.1410197496844008,i
1531078,0.67847,1.970563119140625,0.23490681151033957,i
1673068,0.52838,1.4376324375,0.20729517661064709,i
1408024,0.4033,1.3835660937499998,0.20698510658631822,i
1501131,0.85389,2.19570096875,0.19300239381292617,i
1432141,0.566,1.8376031250000007,0.27789768769262474,i
1370906,0.61963,1.5740779062499999,0.2580877328254737,i
1590133,0.69426,2.2475417812500007,0.2574383247252796,i
1430255,0.65938,1.4248143212890616,0.23403946537201847,i
1309694,0.45456,1.47956025,0.18985416022140955,i
1302199,0.87076,2.257060978515625,0.2067889288865768,i
1319926,0.564,1.5438390625,0.18873427257498038,i
1318266,0.40726,1.1384513515625003,0.20389386170443824,i
1302719,0.64645,1.8012870458984378,0.20265979135305906,i
1317526,0.43276,1.3275416875,0.21069054935451703,i
1303197,0.52682,1.4981921249999997,0.21324533823552425,i
1321492,0.55583,1.3625667421874996,0.19254591546235791,i
1313177,0.6362,1.3963624804687491,0.194803185095109,i
1299033,0.69363,1.63541146875,0.22740254192420775,i
1929022,0.7542,1.8693193750000003,0.24237916347311964,i
1923415,0.36255,1.2901645312499996,0.16644624742282776,i
1879263,0.463,1.49043125,0.192442743597144,i
1906545,0.5493,1.6182922656250003,0.23534598047041572,i
1314317,0.78807,1.6092629999999994,0.28260015105583597,i
1334253,0.62135,1.4196312597656258,0.20815942595747908,i
1334644,0.2891,1.149930073242187,0.13696186907023777,i
1330903,0.56544,1.6657260000000003,0.28859233378252425,i
1338940,0.77404,1.8461103749999999,0.1789676123921902,i
1338233,0.60279,1.3099364755859364,0.19587766955297148,i
1282966,0.58072,1.6387620625000001,0.22411509085358033,i
1259500,0.56288,1.641024,0.18953324369164437,i
1249308,0.22896,1.38258,0.1338095768536739,i
1257646,0.84169,1.53881832421875,0.17960513956469734,i
1255008,0.44489,1.30999597265625,0.17276761856122705,i
1262803,0.6147,1.3551495898437498,0.19617424989192328,i
1643292,0.49292,1.6188851249999998,0.17972191742393803,i
1366482,0.32206,1.3752522578125,0.15215131946223104,i
1501158,0.58162,1.219577296874999,0.21369833851771763,i
1538019,0.29162,1.40337540234375,0.14741595418583978,i
1570024,0.55123,1.6287915,0.18488394935380345,i
1531113,0.45817,1.408330205078125,0.19030076912976795,i
1645195,0.52692,1.6679811640625004,0.21761568615883084,i
1431096,0.47786,1.414213880859375,0.19698563435184693,i
1644211,0.45849,1.3661949296875,0.18905199015581334,i
1291155,0.51213,1.4447929609374999,0.1900136158632552,i
1297532,0.86532,1.882078734375,0.2043651866999466,i
1297377,0.61044,1.4531704687499998,0.1945145138904297,i
1297353,0.54459,1.6169926562499999,0.24847378226734484,i
1300703,0.29674,1.1184382500000003,0.14038618866510236,i
1294971,0.58877,1.7253049218749994,0.24021809120699042,i
1315890,0.56815,1.3730500878906247,0.19544594222680353,i
1810306,0.64245,1.8689284570312503,0.2858888984468563,i
1366280,0.73234,1.3280145507812497,0.20459689651090754,i
1880486,0.63527,1.6525169882812498,0.18952533840467586,i
1861474,0.691,1.7418621093749997,0.22135486934498438,i
1861164,0.435,1.4352802734374999,0.20968306691144833,i
1856065,0.79034,2.0267208281249998,0.2046831909016956,i
1811099,0.49058,1.6442960625,0.24164019167930104,i
1331883,0.62011,1.72706257421875,0.20369276940881553,i
1346628,0.53253,1.5002031953125,0.2369881122328525,i
1337267,0.45439,1.3742849257812502,0.18450907068620717,i
1302117,0.49349,1.8026891015625,0.34292940056910787,i
1279420,0.25736,1.2499926562500001,0.14604380729089053,i
1317666,0.14227,1.222585859375,0.1118989821435829,i
1334597,0.29,1.4270625000000001,0.13906444941186802,i
1289714,0.53638,2.3894910039062496,0.26995903539445804,i
1257605,0.74605,2.0788907812499997,0.20077791022814787,i
1250017,0.18299,1.3595142890624998,0.12299753911666635,i
1251975,0.44765,1.526818359375,0.18143890540937643,i
1255169,1.04763,2.1388135234375,0.25659323299195175,i
1262746,0.23176,1.3311187656249999,0.14303511998435361,i
1449074,0.33234,1.4421539609375005,0.1614449232093731,i
1509040,0.68629,1.6546720625000002,0.39011386925266434,i
1635042,0.55948,1.5491240781250002,0.1900720007106358,i
1590044,0.63048,1.4687058124999994,0.19660354553343704,i
1533035,0.58247,1.7203179726562503,0.21512452735796805,i
1367556,0.45235,1.402709130859375,0.17055052725520883,i
1309288,0.26838,1.28423475,0.1354419663908951,i
1318661,0.34498,1.0230516816406254,0.16864540229896313,i
1315191,0.58471,1.9536502968750002,0.2349077397050438,i
1311113,0.61596,1.6803459062500001,0.2021407687163524,i
1297070,0.73135,1.7311809228515624,0.20407089201471548,i
1291254,0.35116,1.4440522500000001,0.17242634744489113,i
1299090,0.68474,1.4030725312500003,0.2204710790282681,i
1791116,0.31286,1.4708134687500003,0.16027413205268914,i
1913214,0.31721,1.1631067207031243,0.1560040833147418,i
1797044,0.46789,1.5303900039062497,0.20487181598209603,i
1770206,0.58524,1.55923215625,0.2273807754581618,i
1946246,0.84007,1.8199442343749999,0.19562783024570557,i
1861210,0.54285,1.5717784375,0.23071613804495975,i
1929216,0.33695,1.5312255468750002,0.14910366251538498,i
1341370,0.41,1.4133046875,0.19291958069540216,i
1333246,0.43879,1.5922234648437499,0.20331062475171055,i
1308582,0.36812,1.3846870781250002,0.18221734626451916,i
1308568,0.64442,1.7157210234375002,0.19502745889409834,i
1339609,1.12212,2.334332,0.2870671330349442,i
1339227,0.82152,1.8236545937500002,0.21190172937595875,i
1278747,0.32426,1.259081578125,0.14301194190846106,i
1308916,0.4382,1.3129192968749996,0.20161188436235677,i
1341271,0.82656,1.421292,0.20277940291562388,i
1249371,0.45191,1.5335799375,0.17585668925744302,i
1255139,0.65054,1.77690946875,0.22106499644993513,i
1260463,0.62154,1.298894711914063,0.2070618324797497,i
1592028,0.32608,1.365189,0.14335534152088322,i
1299258,0.80255,1.9011269531250001,0.18620705271530089,i
1293789,0.42914,1.4758940917968753,0.20711072202815445,i
1324544,0.53027,1.7610060234375,0.24865677196153047,i
1311151,0.6783,1.663877109375,0.20802108133490854,i
1305946,0.648,1.5141000000000004,0.210557305689106,i
1319821,0.30929,1.3916320664062503,0.16709885893604473,i
1883166,0.51473,1.3739074453125,0.19594794770215918,i
1892149,0.64141,1.5477983359374998,0.19029066676033157,i
1306423,0.44739,1.0093566396484364,0.16602084723285315,i
1306626,0.4214,1.4043265429687501,0.17512624939589141,i
1333291,0.3657,1.3024830273437498,0.17835492462081182,i
1346149,0.58493,1.8325753125,0.45838076748208817,i
1338649,0.61443,1.3114090566406236,0.19517601458490735,i
1336957,0.83031,2.0119110703125003,0.198365962659922,i
1337541,1.05561,2.4281893125000007,0.29222198052621423,i
1331887,0.78539,1.8718698281250004,0.19692975704869922,i
1260000,0.55172,1.9105552500000016,0.20659067908173182,i
1258433,0.61572,1.774136296875,0.19635591323418683,i
1260889,0.52993,1.8000582656250006,0.21870773781011207,i
1249395,0.55626,1.6302735371093748,0.1954662521143496,i
1250275,0.38423,1.340702455078125,0.17798708205432454,i
1255312,0.35658,1.3396227500000002,0.18622980991787355,i
1503024,0.27798,1.0683114062499992,0.1359785424830946,i
1500076,0.60024,1.6852527499999999,0.1968470791733319,i
1366690,0.27223,1.0476018906249995,0.13957300221272795,i
1574062,0.55144,1.7805198125000001,0.21126858705855975,i
1293006,0.50562,1.46562696875,0.19329325358186317,i
1313230,0.21883,1.2797715,0.1291937826066954,i
1293783,0.32927,1.262027630859375,0.15213044819556082,i
1318126,0.37397,1.3404258105468747,0.17878631776997653,i
1305486,0.9004,1.9375171875000001,0.2388182506704989,i
1291346,0.29876,1.3516489570312507,0.15013593777071374,i
1309492,0.33403,1.31318578125,0.15634746167170593,i
1318460,0.36704,1.3115039999999998,0.1824622953819594,i
1305785,0.47431,1.5100159453125,0.20950844337948502,i
1322954,0.54385,1.5378193359374999,0.24481763605542564,i
1945116,0.54525,1.4619513671875,0.2518000770675119,i
1835110,0.34598,1.3653021738281246,0.17714833746866204,i
1879483,0.87716,1.7442556054687501,0.21217286078363848,i
1946322,0.59098,1.8774806953125003,0.20595773082368649,i
1900124,0.68669,1.7011849921874995,0.3487337782259749,i
1833321,0.62542,1.3783529853515621,0.19738982351927412,i
1336384,0.58439,1.8938411718750006,0.22726224701308984,i
1254356,0.35238,1.3465689921875001,0.17483168570249352,i
1258330,0.52595,1.8227949609375007,0.21865582450444135,i
1264039,0.42517,1.3639322265625,0.22065057574872424,i
1248243,0.32489,1.5311277597656254,0.14321364441732834,i
1265169,0.68453,1.4134259531249995,0.24610772748889015,i
1261259,0.52786,1.56754855078125,0.21888570171682883,i
1265426,0.4208,1.35864,0.17375762857895136,i
1595127,0.56799,1.532618350585937,0.19736706288685918,i
1574104,0.27399,1.3347035859374998,0.14335400798025905,i
1644061,0.61349,1.3714664999999995,0.19510391240624578,i
1625059,0.59391,1.3909355234374996,0.19010492691468206,i
1547071,0.29961,1.3572294277343753,0.15022615785405427,i
1551083,0.80373,1.7170664101562498,0.19176599925736282,i
1291159,0.54102,1.5687102031249998,0.23780773212415032,i
1312274,0.42551,1.2963231562500002,0.21303082949001462,i
1303118,0.58967,1.8374349726562498,0.2155304148695532,i
1308326,0.32717,1.398971970703125,0.14454664666355088,i
1313057,0.33809,1.3908818320312502,0.15598246970014323,i
1315947,0.73849,1.7982505937500002,0.1921071582451994,i
1315296,0.41363,1.6256744999999997,0.1798138684813291,i
1321338,0.31153,1.4601017578125002,0.16136380549184207,i
1297742,0.46364,1.6846153359375005,0.19446598563429954,i
1293319,0.2979,1.6588784375000007,0.1496433176095513,i
1303663,0.81961,1.978825875,0.20467417112005284,i
1299758,0.47293,1.4637241875000002,0.20075182558545598,i
1847165,0.3885,1.55636748046875,0.20162837987088428,i
1871017,0.3377,1.4197386328125,0.1506845791555789,i
1776329,0.42548,1.2506359687499995,0.2189167596887058,i
1925122,0.38377,1.2194473124999994,0.18119319320865832,i
1898108,0.51325,1.4609364746093747,0.20099402942754344,i
1334742,0.52919,1.223352,0.2239405571431563,i
1336008,0.43867,1.5030167636718752,0.21254058340982168,i
1281119,0.19947,1.122628953125,0.12284370936908066,i
1328103,0.57589,1.6254443535156253,0.21568406197229756,i
1337703,0.53281,1.5302652958984375,0.23712356668661866,i
1257129,0.58932,1.5200976640625,0.21599188439513914,i
1256807,0.62074,1.6194737968750001,0.20750945406474855,i
1255142,0.5779,1.9705258984375003,0.24468470742396278,i
1255974,0.34358,1.5482660156249999,0.16492857493683252,i
1256701,0.43749,1.3790919687499998,0.20123068989030884,i
1257839,0.64538,1.6678754296874998,0.21092204637351136,i
1703072,0.49475,1.4667234375000002,0.1942260586764159,i
1366175,0.40561,1.0896222832031248,0.20775960387829687,i
1504139,0.55708,1.7304267968750002,0.1976981095470923,i
1560034,0.26982,1.393825859375,0.13172083614044056,i
1432017,0.34627,1.0929240732421865,0.1749446261420579,i
1472020,0.53169,1.6806707851562501,0.2422021705175101,i
1560099,0.68072,1.6859722500000003,0.21357381851606277,i
1579110,0.62336,1.6715534999999997,0.21378240720006075,i
1432078,0.54586,2.317582296874999,0.4561829975806472,i
1303215,0.32917,1.5275070859375,0.1492558385513236,i
1292332,0.27358,1.3337765546875,0.1385878112408806,i
1314047,0.45813,1.259915453125,0.18844346958493355,i
1299190,0.69974,1.7352619101562503,0.2151996598316712,i
1301936,0.34351,1.529423444335938,0.17066620275114622,i
1301397,0.61076,1.6027376601562504,0.19403721793834036,i
1300912,0.33834,1.29991500390625,0.15280039760382652,i
1879187,0.59271,1.4735678261718745,0.24025373063539032,i
1876287,0.56558,1.4055055605468754,0.18894639997750634,i
1876308,0.4225,1.4570900878906246,0.19229557118794005,i
1880429,0.49816,1.556681875,0.19245654488265065,i
1891030,0.61497,1.6698537460937504,0.19391113549738,i
1876462,0.841,1.550467187499999,0.17050266907481781,i
1924188,1.04215,1.8969658984374997,0.2439456727098854,i
1909375,0.33805,1.410440595703125,0.15524927179762457,i
1910065,0.57988,1.5379144375,0.2676682163384888,i
1281691,0.57935,1.808232363281251,0.2398685161733092,i
1283272,0.38405,1.1710360546874994,0.17570587493361423,i
1335472,0.50705,1.6074218847656252,0.18634755136655157,i
1342906,0.498,1.4465793945312502,0.19324500994556482,i
1251114,0.62692,1.8004157656250004,0.1963882898088127,i
1253997,0.59134,1.3827874335937498,0.20225453683655317,i
1265260,0.6044,1.3173628124999994,0.18823756938378267,i
1264049,0.54508,1.7454575625000004,0.2429957181937068,i
1250823,0.66553,1.6980598828125,0.22100085314455337,i
1257609,0.3344,1.4038565625000001,0.15711585025781544,i
1261163,0.61917,1.8696353593750008,0.20375622656665276,i
1246314,0.38388,1.4099628945312497,0.17768370055788307,i
1250578,0.27962,1.3156093125,0.13622609683362247,i
1248677,0.35067,1.502884177734375,0.1766079657643687,i
1256764,0.55774,1.1707389687499998,0.22087510120666629,i
1253131,0.40448,1.1641822500000005,0.20332113014762565,i
1514043,0.52831,1.5139820937500001,0.21875941875810329,i
1536026,0.44236,1.48630690625,0.2028587289213322,i
1562077,0.47898,1.5847039609375002,0.19228756653362417,i
1294341,0.36897,1.2331425078124998,0.18357572632454214,i
1311631,0.64177,1.7934413300781251,0.3146846832666072,i
1303466,0.65333,1.6333092070312496,0.24152450300888167,i
1292227,0.29279,1.1806808671875002,0.14484570846653178,i
1297157,0.54947,1.9344164531250008,0.23411010840369087,i
1302055,0.54383,1.3728628886718752,0.25644771237908165,i
1309323,0.48362,1.53925575,0.18752639105401714,i
1303699,0.79621,1.795157533203125,0.19129592664110215,i
1311590,0.5604,1.7394498046874998,0.18774580963904394,i
1311001,0.63159,1.7217735878906253,0.1919971935872619,i
1900662,0.44894,1.4495059921874998,0.18024292499271144,i
1915067,0.45804,1.854444625000001,0.19064680686442387,i
1902212,0.28219,1.22058477734375,0.13634618833660975,i
1876602,0.73117,2.0929574804687494,0.21841099669411437,i
1332614,0.51917,1.604920025390625,0.20185879464261872,i
1254150,0.70484,2.033154890625,0.2136103722070339,i
1255545,0.60314,1.888699312500001,0.19511180597533193,i
1258249,0.62237,1.4157713203125002,0.19932118961838052,i
1250034,0.16167,1.163485109375,0.11357106251624444,i
1264068,0.33147,1.3980435,0.1611688760415926,i
1253243,0.57842,1.1218496835937504,0.19800632351788114,i
1260050,0.27372,1.21301928125,0.1349759366544212,i
1257695,0.18472,1.16482040625,0.1274088473183859,i
1420185,0.64519,1.4912747636718748,0.19995205785504172,i
1430136,0.41337,1.3571940634765625,0.17381181247906535,i
1440057,0.51352,1.3966064921875003,0.1921723277002551,i
1473025,0.64709,1.76547459375,0.20057061278849217,i
1368143,0.42463,1.5712667207031255,0.2120213074250121,i
1409129,0.79436,2.1448209375000005,0.18711622485825102,i
1575072,0.59156,1.7305106484375004,0.19582266457213135,i
1320501,0.33781,1.3294486874999998,0.15010192926238433,i
1320009,0.69229,1.8787063203125003,0.22623323137066226,i
1302027,0.74959,1.56711323046875,0.20005204392767356,i
1316626,0.61667,1.7884411875000001,0.19538738759471788,i
1929024,0.31613,1.3370801162109376,0.17138246003544963,i
1899442,0.432,1.2708999999999993,0.21139845024711953,i
1878692,0.886,1.484856640625,0.20669919941140993,i
1880545,0.55227,1.738117951171875,0.18850367639456964,i
1950024,1.02,1.672812500000001,0.27727996372705815,i
1776304,0.45517,1.5120125781250002,0.18927064104030739,i
1899065,0.54877,1.9038981210937502,0.2575081162065313,i
1839117,0.608,1.5103265625000002,0.19505699632861037,i
1334620,0.1972,1.127986875,0.12798180556115082,i
1307277,0.41216,1.466770875,0.1746739394820753,i
