CID,z,width,bands,err
1922067,0.1987,1.3859968750000007,3,0.09120011552609175
1922297,0.43327,1.4127413932291664,3,0.10510506532372205
1922405,0.51671,1.6357954335937503,3,0.09651189913327733
1923060,0.38361,1.4234248190104168,3,0.09797561216873878
1923155,0.39257,1.4632411142578128,3,0.10169261829974259
1923415,0.36255,1.4179035937500002,4,0.08712262983268917
1924089,0.46418,1.6020188203125,3,0.10981215580007658
1924103,0.46499,1.44209953125,3,0.09665482464523904
1924188,1.04215,2.0014665429687497,2,0.1981108698878834
1925122,0.38377,1.295482591145833,3,0.1031845586589693
1927203,0.68132,1.8100460624999999,3,0.15621979911724446
1927242,0.24666,0.9809331223958333,3,0.09391278709193257
1927254,0.5815,1.567188248697917,3,0.13053711220624237
1928157,0.54505,1.4888206412760419,3,0.11805516162298656
1929022,0.7542,1.6347408072916665,3,0.16061309321412645
1929024,0.31613,1.3888341865234377,3,0.08687698135461856
1929034,0.60889,1.653197322265625,3,0.1331991212568942
1929216,0.33695,1.5523765136718752,4,0.0800070279522457
1933168,0.43547,1.3648179609375,3,0.10158825760723167
1933196,0.75074,1.514344507812499,3,0.13311826419143666
1933258,0.6909,1.2893112499999995,2,0.23387484608790804
1934253,0.538,1.5984035481770835,3,0.11719372832301617
1934353,0.51441,1.3700677968750001,2,0.13246407395973428
1936125,0.89603,1.677727327148438,2,0.161542310024337
1936171,0.47389,1.2622102252604164,3,0.10501637606580388
1936215,0.61124,1.6947391562499998,3,0.30009045463402384
1936293,0.8324,1.96028625,3,0.2235656827126137
1936353,0.6929,1.5791582812499998,3,0.37157582859681315
1942106,0.56638,2.0066184414062502,3,0.34459260205005876
1943111,0.31615,1.2662802539062499,4,0.08187133451608736
1945116,0.54525,1.4072237630208333,3,0.11951524899792233
1946246,0.84007,1.8199442343749999,1,0.19562783024570557
1946322,0.59098,1.6723934296875,3,0.12126108014468338
1948209,0.37996,1.4565046562500004,2,0.12983746185355988
1948295,0.78386,1.72660459765625,3,0.215483839949229
1950024,1.02,1.672812500000001,1,0.27727996372705815
1950043,0.68891,1.7780835683593752,3,0.1518432665960422
1959025,0.61194,1.2026583593749989,3,0.2009698282938426
